elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,613507,,2432,0,1778037507,0
1,613507,,72700,0,1778037507,0
2,613507,,72952,0,1778037507,0
3,613507,,73252,0,1778037507,0
4,613507,,73728,0,1778037507,0
5,613507,,73884,0,1778037507,0
7,613507,,74056,0,1778037507,0
8,613507,,98324,0,1778037507,0
9,613507,614025,611360,520188,1778037507,0
10,613507,614025,1462800,1363016,1778038378,0
11,613507,614025,2302960,2207044,1778038379,0
12,613507,614025,2357796,2286888,1778038379,0
13,613507,614025,4453940,4354156,1778038379,0
14,613507,614025,4950836,4851064,1778038379,0
16,613507,614025,4976524,4878024,1778038383,0
17,613507,614025,4988044,4888336,1778038385,0
18,613507,614025,5043660,4943876,1778038386,0
19,613507,614025,2886260,2786728,1778038387,0
20,613507,614025,3079224,2979440,1778038388,0
21,613507,614025,3091508,2991816,1778038389,0
22,613507,614025,3200732,3105664,1778038390,0
23,613507,614025,3370660,3271932,1778038392,0
25,613507,614025,4190720,4121896,1778038393,0
26,613507,614025,4613416,4532184,1778038394,0
27,613507,614025,5799944,5739072,1778038394,0
28,613507,614025,6016740,5917224,1778038396,0
29,613507,614025,6044408,5945024,1778038397,0
30,613507,614025,6078660,5979368,1778038398,0
31,613507,614025,6101700,6001920,1778038399,0
32,613507,614025,6333968,6235184,1778038401,0
34,613507,614025,6811116,6720516,1778038402,0
35,613507,614025,7019440,6921708,1778038403,0
36,613507,614025,7130224,7030540,1778038404,0
37,613507,614025,7136880,7037144,1778038405,0
38,613507,614025,7146824,7047136,1778038406,0
39,613507,614025,7158432,7058704,1778038407,0
40,613507,614025,7166916,7067188,1778038407,0
42,613507,614025,7174876,7075156,1778038410,0
43,613507,614025,8050388,7950832,1778038411,0
44,613507,614025,8498200,8402332,1778038411,0
45,613507,614025,8869656,8769956,1778038413,0
46,613507,614025,8899048,8799444,1778038413,0
47,613507,614025,8916244,8816784,1778038415,1
