elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,321033,,1896,0,1778028041,0
1,321033,,72824,0,1778028041,0
2,321033,,73076,0,1778028041,0
3,321033,,73304,0,1778028041,0
5,321033,,73904,0,1778028041,0
6,321033,,74040,0,1778028041,0
7,321033,,96460,0,1778028041,0
8,321033,321523,525688,441316,1778028041,0
9,321033,321523,1135004,1061792,1778028152,0
10,321033,321523,2236228,2146940,1778028153,0
11,321033,321523,2382948,2285284,1778028153,0
12,321033,321523,2444412,2347624,1778028153,0
13,321033,321523,2447060,2349244,1778028153,0
14,321033,321523,2483360,2385700,1778028157,0
15,321033,321523,2494560,2396732,1778028158,0
17,321033,321523,2635692,2538076,1778028160,0
18,321033,321523,2665128,2567320,1778028160,0
19,321033,321523,2705676,2609088,1778028162,0
20,321033,321523,2726596,2628924,1778028163,0
21,321033,321523,2852412,2755564,1778028164,0
22,321033,321523,5155956,5106412,1778028165,0
23,321033,321523,5809352,5711520,1778028166,0
24,321033,321523,5814944,5717080,1778028166,0
26,321033,321523,5831756,5733892,1778028168,0
27,321033,321523,5846940,5749496,1778028170,0
28,321033,321523,5877152,5779672,1778028171,0
29,321033,321523,5915692,5818496,1778028172,0
30,321033,321523,5988500,5892240,1778028173,0
31,321033,321523,6019368,5921608,1778028174,0
32,321033,321523,6397864,6335848,1778028175,0
33,321033,321523,6951252,6860016,1778028176,0
34,321033,321523,7116376,7022608,1778028178,0
36,321033,321523,7261076,7163224,1778028179,0
37,321033,321523,7264232,7166444,1778028179,0
38,321033,321523,7296012,7198204,1778028181,0
39,321033,321523,7305456,7207648,1778028181,0
40,321033,321523,7306240,7208432,1778028182,0
41,321033,321523,7306352,7208544,1778028182,0
42,321033,321523,7328444,7230660,1778028185,0
43,321033,321523,8366400,8270008,1778028186,0
44,321033,321523,8640508,8549852,1778028187,0
45,321033,321523,9112276,9022896,1778028187,0
47,321033,321523,9228956,9131328,1778028189,0
48,321033,321523,9281140,9183512,1778028191,1
