elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,246528,,2316,0,1778023154,0
1,246528,,72912,0,1778023154,0
2,246528,,73200,0,1778023154,0
3,246528,,73416,0,1778023154,0
4,246528,,73928,0,1778023154,0
5,246528,,74112,0,1778023154,0
6,246528,,97336,0,1778023154,0
7,246528,247035,469980,373020,1778023154,0
9,246528,247035,841608,774604,1778025924,0
10,246528,247035,2148792,2049188,1778025925,0
11,246528,247035,2389012,2289448,1778025926,0
12,246528,247035,2449464,2349676,1778025926,0
13,246528,247035,2461772,2361968,1778025926,0
14,246528,247035,2482068,2382276,1778025930,0
15,246528,247035,2501924,2402636,1778025931,0
16,246528,247035,2593644,2494032,1778025932,0
17,246528,247035,2679432,2579636,1778025933,0
18,246528,247035,2707184,2608076,1778025934,0
20,246528,247035,2741200,2644024,1778025936,0
21,246528,247035,2846992,2748192,1778025937,0
22,246528,247035,5064040,4997720,1778025938,0
23,246528,247035,5932184,5832408,1778025939,0
24,246528,247035,5937960,5838156,1778025939,0
25,246528,247035,5954364,5854744,1778025941,0
26,246528,247035,5969140,5869644,1778025942,0
27,246528,247035,5999380,5899844,1778025943,0
29,246528,247035,6068560,5968960,1778025944,0
30,246528,247035,6104988,6005184,1778025946,0
31,246528,247035,6115776,6016040,1778025946,0
32,246528,247035,6465168,6383596,1778025948,0
33,246528,247035,7056896,6959516,1778025949,0
34,246528,247035,7216232,7118480,1778025950,0
35,246528,247035,7387836,7291688,1778025951,0
36,246528,247035,7392948,7293088,1778025952,0
37,246528,247035,7415080,7315408,1778025953,0
38,246528,247035,7416008,7316268,1778025954,0
40,246528,247035,7420260,7320512,1778025955,0
41,246528,247035,7420188,7320440,1778025955,0
42,246528,247035,7439548,7339800,1778025958,0
43,246528,247035,8461652,8361988,1778025959,0
44,246528,247035,8702488,8605848,1778025960,0
45,246528,247035,9163516,9066360,1778025960,0
46,246528,247035,9354344,9254596,1778025962,0
47,246528,247035,9400820,9301528,1778025963,1
