elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,213746,,2196,0,1778022478,0
1,213746,,72520,0,1778022478,0
2,213746,,72872,0,1778022478,0
3,213746,,73284,0,1778022478,0
4,213746,,73672,0,1778022478,0
5,213746,,74004,0,1778022478,0
6,213746,,74660,0,1778022478,0
7,213746,214243,421100,345100,1778022478,0
8,213746,214243,1205264,1133400,1778022591,0
9,213746,214243,2195976,2103592,1778022592,0
11,213746,214243,2390904,2290696,1778022593,0
12,213746,214243,3931256,3830712,1778022593,0
13,213746,214243,3940024,3839476,1778022593,0
14,213746,214243,3977472,3876908,1778022597,0
15,213746,214243,3990420,3889848,1778022598,0
16,213746,214243,4051052,3951032,1778022599,0
17,213746,214243,3615544,3515232,1778022600,0
18,213746,214243,3676008,3575668,1778022601,0
19,213746,214243,3712096,3612020,1778022602,0
20,213746,214243,3853672,3754956,1778022603,0
22,213746,214243,4480468,4381400,1778022605,0
23,213746,214243,5482116,5381432,1778022606,0
24,213746,214243,6219980,6119404,1778022606,0
25,213746,214243,6233360,6132848,1778022608,0
26,213746,214243,6253768,6155404,1778022608,0
27,213746,214243,6284576,6184432,1778022610,0
28,213746,214243,6314700,6214124,1778022611,0
29,213746,214243,6376880,6276308,1778022612,0
30,213746,214243,6380472,6279896,1778022613,0
32,213746,214243,6714600,6614780,1778022615,0
33,213746,214243,7939732,7874448,1778022616,0
34,213746,214243,8598192,8497888,1778022617,0
35,213746,214243,8750700,8652172,1778022618,0
36,213746,214243,8994848,8896492,1778022619,0
37,213746,214243,9004880,8904360,1778022620,0
38,213746,214243,9046464,8945944,1778022621,0
39,213746,214243,9060732,8960212,1778022622,0
40,213746,214243,9062832,8962312,1778022622,0
42,213746,214243,9068924,8968404,1778022624,0
43,213746,214243,9069048,8968544,1778022624,0
44,213746,214243,9105240,9005716,1778022627,0
45,213746,214243,10538292,10437772,1778022627,0
46,213746,214243,10812116,10716704,1778022629,0
47,213746,214243,11265064,11166848,1778022629,0
48,213746,214243,11588300,11488128,1778022631,0
49,213746,214243,11617704,11518232,1778022632,1
