elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,202221,,2220,0,1778021911,0
1,202221,,72552,0,1778021911,0
2,202221,,73004,0,1778021911,0
3,202221,,73292,0,1778021911,0
4,202221,,73900,0,1778021911,0
5,202221,,74044,0,1778021911,0
7,202221,,97548,0,1778021911,0
8,202221,202723,462984,374300,1778021911,0
9,202221,202723,1208572,1143764,1778022022,0
10,202221,202723,2150772,2051224,1778022024,0
11,202221,202723,2410116,2310672,1778022024,0
12,202221,202723,3453044,3414848,1778022024,0
13,202221,202723,4827424,4727788,1778022024,0
14,202221,202723,4847724,4749280,1778022028,0
15,202221,202723,4887068,4787444,1778022029,0
16,202221,202723,4916876,4817296,1778022030,0
18,202221,202723,4966416,4866864,1778022032,0
19,202221,202723,3700592,3601564,1778022033,0
20,202221,202723,3735936,3636428,1778022034,0
21,202221,202723,4098156,4002192,1778022035,0
22,202221,202723,4506068,4431472,1778022036,0
23,202221,202723,5734728,5636056,1778022037,0
24,202221,202723,6582256,6482620,1778022038,0
25,202221,202723,6594232,6494688,1778022039,0
26,202221,202723,6605232,6505916,1778022040,0
28,202221,202723,6642652,6543240,1778022041,0
29,202221,202723,6674104,6574700,1778022043,0
30,202221,202723,6732296,6632660,1778022044,0
31,202221,202723,6737456,6637824,1778022044,0
32,202221,202723,7081092,6982024,1778022046,0
33,202221,202723,7832968,7733616,1778022047,0
34,202221,202723,8244008,8144380,1778022048,0
35,202221,202723,8388984,8291396,1778022049,0
36,202221,202723,8625388,8527800,1778022050,0
38,202221,202723,8644520,8544924,1778022052,0
39,202221,202723,8664572,8564980,1778022053,0
40,202221,202723,8667148,8567552,1778022053,0
41,202221,202723,8681900,8582412,1778022053,0
42,202221,202723,8683064,8583580,1778022055,0
43,202221,202723,8683608,8584012,1778022055,0
44,202221,202723,8690828,8591452,1778022058,0
45,202221,202723,10108416,10008820,1778022059,0
46,202221,202723,10304740,10205144,1778022060,0
47,202221,202723,10754624,10657852,1778022060,0
48,202221,202723,11135812,11037436,1778022063,0
50,202221,202723,11159056,11059460,1778022064,0
51,202221,202723,11154760,11055164,1778022064,0
52,202221,202723,11185792,11087260,1778022066,1
