elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,428042,,2572,0,1778032141,0
1,428042,,72560,0,1778032141,0
2,428042,,72560,0,1778032141,0
3,428042,,72900,0,1778032141,0
4,428042,,73260,0,1778032141,0
5,428042,,73684,0,1778032141,0
6,428042,,73888,0,1778032141,0
7,428042,,74024,0,1778032141,0
8,428042,,79368,0,1778032141,0
9,428042,428600,528476,443168,1778032141,0
10,428042,428600,1466472,1401604,1778032252,0
11,428042,428600,2242980,2151624,1778032253,0
13,428042,428600,2389348,2290000,1778032254,0
14,428042,428600,3861224,3761584,1778032254,0
15,428042,428600,3869768,3770144,1778032254,0
16,428042,428600,3880256,3781084,1778032258,0
17,428042,428600,3910204,3810624,1778032259,0
18,428042,428600,3940608,3841364,1778032260,0
19,428042,428600,4029280,3930020,1778032261,0
20,428042,428600,3337640,3238120,1778032262,0
22,428042,428600,3407636,3307940,1778032263,0
23,428042,428600,3441508,3354156,1778032265,0
24,428042,428600,3597632,3656604,1778032266,0
25,428042,428600,4815456,4746264,1778032267,0
26,428042,428600,5448572,5349100,1778032268,0
27,428042,428600,5455904,5356364,1778032269,0
28,428042,428600,5470348,5370652,1778032270,0
29,428042,428600,5491160,5391604,1778032271,0
31,428042,428600,5517548,5418280,1778032273,0
32,428042,428600,5549268,5449916,1778032274,0
33,428042,428600,5584300,5484604,1778032275,0
34,428042,428600,5710828,5616324,1778032276,0
35,428042,428600,6195020,6111336,1778032277,0
36,428042,428600,6775028,6675616,1778032278,0
37,428042,428600,6947080,6849448,1778032279,0
39,428042,428600,7058912,6959248,1778032281,0
40,428042,428600,7069340,6970888,1778032281,0
41,428042,428600,7099872,7000208,1778032283,0
42,428042,428600,7109992,7010388,1778032283,0
43,428042,428600,7126596,7026932,1778032284,0
44,428042,428600,7127084,7027728,1778032286,0
45,428042,428600,7147532,7050284,1778032287,0
46,428042,428600,8184344,8086008,1778032288,0
47,428042,428600,8445756,8353248,1778032289,0
48,428042,428600,8922052,8825480,1778032289,0
50,428042,428600,9086304,8987048,1778032291,0
51,428042,428600,9486452,9395412,1778032293,1
