elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,439925,,2232,0,1778032634,0
1,439925,,72840,0,1778032634,0
2,439925,,73072,0,1778032634,0
3,439925,,73284,0,1778032634,0
4,439925,,73716,0,1778032634,0
5,439925,,73988,0,1778032634,0
6,439925,,79392,0,1778032634,0
7,439925,440420,370700,328608,1778032634,0
9,439925,440420,723380,625388,1778032634,0
10,439925,440420,2072836,1973968,1778032752,0
11,439925,440420,2345404,2274784,1778032752,0
12,439925,440420,2440560,2341168,1778032752,0
13,439925,440420,2453216,2353768,1778032752,0
14,439925,440420,2460240,2360812,1778032756,0
15,439925,440420,2475060,2375744,1778032757,0
17,439925,440420,2497080,2397652,1778032759,0
18,439925,440420,2600632,2534392,1778032760,0
19,439925,440420,2658324,2559020,1778032761,0
20,439925,440420,2688908,2589964,1778032762,0
21,439925,440420,2711856,2612408,1778032762,0
22,439925,440420,2781100,2686604,1778032764,0
23,439925,440420,4364936,4294696,1778032765,0
24,439925,440420,5811820,5712992,1778032767,0
26,439925,440420,5826672,5727224,1778032767,0
27,439925,440420,5836440,5737212,1778032769,0
28,439925,440420,5852080,5752944,1778032769,0
29,439925,440420,5883424,5784164,1778032771,0
30,439925,440420,5959544,5864488,1778032772,0
31,439925,440420,6013376,5913928,1778032773,0
32,439925,440420,6027208,5927760,1778032773,0
33,439925,440420,6367516,6276912,1778032775,0
35,439925,440420,6942388,6850788,1778032777,0
36,439925,440420,7121344,7025992,1778032778,0
37,439925,440420,7282016,7182628,1778032779,0
38,439925,440420,7284852,7185444,1778032779,0
39,439925,440420,7299588,7202432,1778032781,0
40,439925,440420,7303812,7204404,1778032782,0
41,439925,440420,7309628,7210220,1778032783,0
42,439925,440420,7310024,7210616,1778032783,0
43,439925,440420,7318572,7219164,1778032785,0
45,439925,440420,8283832,8184432,1778032786,0
46,439925,440420,8439684,8352956,1778032788,0
47,439925,440420,8908832,8818268,1778032788,0
48,439925,440420,9226764,9127824,1778032790,0
49,439925,440420,9236304,9136900,1778032791,0
50,439925,440420,9296676,9197496,1778032792,1
