elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,537602,,2496,0,1778035381,0
1,537602,,72788,0,1778035381,0
2,537602,,73240,0,1778035381,0
3,537602,,73460,0,1778035381,0
4,537602,,73840,0,1778035381,0
5,537602,,74012,0,1778035381,0
6,537602,,74200,0,1778035381,0
7,537602,,96808,0,1778035381,0
8,537602,538206,507612,422984,1778035381,0
9,537602,538206,1403796,1337180,1778035495,0
11,537602,538206,2234660,2135540,1778035496,0
12,537602,538206,2385072,2286020,1778035497,0
13,537602,538206,2438944,2339584,1778035497,0
14,537602,538206,2442128,2342760,1778035497,0
15,537602,538206,2468716,2369360,1778035501,0
16,537602,538206,2511808,2412484,1778035502,0
17,537602,538206,2583272,2484096,1778035503,0
18,537602,538206,2671088,2571932,1778035504,0
20,537602,538206,2699628,2600488,1778035505,0
21,537602,538206,2733496,2634208,1778035507,0
22,537602,538206,2826588,2730988,1778035508,0
23,537602,538206,4623108,4553216,1778035509,0
24,537602,538206,5881312,5782152,1778035510,0
25,537602,538206,5892168,5792784,1778035511,0
26,537602,538206,5903060,5803688,1778035512,0
27,537602,538206,5917552,5818476,1778035514,0
29,537602,538206,5951880,5852880,1778035514,0
30,537602,538206,6033648,5940000,1778035516,0
31,537602,538206,6082272,5982928,1778035517,0
32,537602,538206,6114428,6015400,1778035518,0
33,537602,538206,6558760,6462724,1778035519,0
34,537602,538206,7074256,6985852,1778035520,0
35,537602,538206,7213452,7116252,1778035521,0
37,537602,538206,7366652,7267320,1778035523,0
38,537602,538206,7382312,7283016,1778035523,0
39,537602,538206,7433504,7334208,1778035524,0
40,537602,538206,7445184,7349412,1778035526,0
41,537602,538206,7462088,7365324,1778035527,0
42,537602,538206,7464920,7365624,1778035527,0
43,537602,538206,7464956,7365660,1778035527,0
45,537602,538206,7470128,7370832,1778035530,0
46,537602,538206,7610024,7510912,1778035532,0
47,537602,538206,8546812,8447588,1778035533,0
48,537602,538206,8707724,8608256,1778035534,0
49,537602,538206,9127468,9042588,1778035534,0
50,537602,538206,9412052,9312756,1778035536,0
51,537602,538206,9457104,9362072,1778035537,1
