elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,466479,,2552,0,1778033809,0
1,466479,,72776,0,1778033809,0
2,466479,,73048,0,1778033809,0
3,466479,,73268,0,1778033809,0
4,466479,,73788,0,1778033809,0
6,466479,,74004,0,1778033809,0
7,466479,,74612,0,1778033809,0
8,466479,466979,346964,300512,1778033809,0
9,466479,466979,715844,617232,1778033809,0
10,466479,466979,2060224,1960584,1778033923,0
11,466479,466979,2309392,2209876,1778033924,0
12,466479,466979,2439572,2339964,1778033924,0
13,466479,466979,2442260,2342544,1778033924,0
15,466479,466979,2451544,2351956,1778033928,0
16,466479,466979,2478884,2379208,1778033929,0
17,466479,466979,2524828,2425432,1778033930,0
18,466479,466979,2644936,2545760,1778033931,0
19,466479,466979,2670348,2571012,1778033932,0
20,466479,466979,2710020,2610304,1778033933,0
21,466479,466979,2728224,2628784,1778033934,0
22,466479,466979,2850036,2754856,1778033935,0
23,466479,466979,5735636,5638904,1778033936,0
25,466479,466979,5785896,5686304,1778033937,0
26,466479,466979,5793064,5693356,1778033939,0
27,466479,466979,5807180,5707464,1778033940,0
28,466479,466979,5825844,5726348,1778033941,0
29,466479,466979,5855204,5755600,1778033942,0
30,466479,466979,5932896,5833568,1778033943,0
31,466479,466979,5956372,5856656,1778033944,0
32,466479,466979,6096684,5998416,1778033945,0
34,466479,466979,6561480,6478380,1778033947,0
35,466479,466979,6955116,6855792,1778033948,0
36,466479,466979,7110212,7012548,1778033949,0
37,466479,466979,7227668,7127980,1778033950,0
38,466479,466979,7231732,7132224,1778033951,0
39,466479,466979,7255920,7156324,1778033952,0
40,466479,466979,7259044,7159400,1778033953,0
41,466479,466979,7264820,7165176,1778033954,0
43,466479,466979,7264816,7165172,1778033954,0
44,466479,466979,7293444,7193980,1778033957,0
45,466479,466979,8307392,8208456,1778033958,0
46,466479,466979,8489604,8397168,1778033959,0
47,466479,466979,8948976,8859312,1778033959,0
48,466479,466979,9203368,9104516,1778033961,0
49,466479,466979,9260460,9161396,1778033962,1
