elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,424188,,2472,0,1778031966,0
1,424188,,72648,0,1778031966,0
2,424188,,72952,0,1778031966,0
3,424188,,73236,0,1778031966,0
4,424188,,73596,0,1778031966,0
5,424188,,73912,0,1778031966,0
6,424188,,74396,0,1778031966,0
8,424188,,148472,0,1778031966,0
9,424188,424717,645892,545504,1778031966,0
10,424188,424717,1697468,1606116,1778032081,0
11,424188,424717,2360028,2263084,1778032082,0
12,424188,424717,2419320,2319084,1778032082,0
13,424188,424717,3975308,3874860,1778032082,0
14,424188,424717,3976948,3876524,1778032082,0
15,424188,424717,4000428,3900060,1778032086,0
17,424188,424717,4016520,3916100,1778032088,0
18,424188,424717,4044800,3944480,1778032089,0
19,424188,424717,4106012,4034816,1778032090,0
20,424188,424717,3444896,3344664,1778032091,0
21,424188,424717,3625704,3525260,1778032092,0
22,424188,424717,3638612,3538740,1778032093,0
23,424188,424717,3754780,3655952,1778032094,0
24,424188,424717,4529660,4431544,1778032096,0
26,424188,424717,5151200,5063828,1778032097,0
27,424188,424717,5613624,5513180,1778032097,0
28,424188,424717,5622912,5522508,1778032099,0
29,424188,424717,5632720,5532560,1778032099,0
30,424188,424717,5655580,5555520,1778032101,0
31,424188,424717,5679948,5580196,1778032102,0
32,424188,424717,5716840,5616784,1778032103,0
33,424188,424717,5748056,5647724,1778032104,0
35,424188,424717,5776652,5676932,1778032104,0
36,424188,424717,6110200,6037648,1778032107,0
37,424188,424717,6605552,6513660,1778032108,0
38,424188,424717,6774344,6679672,1778032109,0
39,424188,424717,6998776,6900476,1778032110,0
40,424188,424717,7018912,6918516,1778032111,0
41,424188,424717,7036620,6936372,1778032112,0
43,424188,424717,7053108,6952816,1778032113,0
44,424188,424717,7057440,6957060,1778032113,0
45,424188,424717,7069024,6968636,1778032115,0
46,424188,424717,7069144,6968756,1778032115,0
47,424188,424717,7083168,6983344,1778032118,0
48,424188,424717,8055668,7955280,1778032119,0
49,424188,424717,8174192,8073804,1778032120,0
50,424188,424717,8585212,8481040,1778032120,0
51,424188,424717,8999412,8899156,1778032123,0
53,424188,424717,9036304,8935928,1778032123,0
54,424188,424717,9054064,8970796,1778032125,1
