elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,362534,,2232,0,1778029717,0
1,362534,,72960,0,1778029717,0
2,362534,,73300,0,1778029717,0
3,362534,,73528,0,1778029717,0
4,362534,,73928,0,1778029717,0
6,362534,,74080,0,1778029717,0
7,362534,,74592,0,1778029717,0
8,362534,,85516,0,1778029717,0
9,362534,363049,521112,431512,1778029717,0
10,362534,363049,1538160,1470952,1778029833,0
11,362534,363049,2251392,2152548,1778029834,0
12,362534,363049,2400792,2301136,1778029834,0
13,362534,363049,2460692,2360728,1778029834,0
14,362534,363049,2462580,2362600,1778029834,0
16,362534,363049,2483728,2383752,1778029839,0
17,362534,363049,2502920,2403016,1778029840,0
18,362534,363049,2609832,2509860,1778029840,0
19,362534,363049,2670780,2571036,1778029842,0
20,362534,363049,2695048,2595548,1778029843,0
21,362534,363049,2732480,2632980,1778029844,0
22,362534,363049,2802044,2704480,1778029845,0
23,362534,363049,4338128,4273648,1778029846,0
25,362534,363049,5787156,5689252,1778029848,0
26,362534,363049,5808660,5708644,1778029848,0
27,362534,363049,5817064,5717364,1778029850,0
28,362534,363049,5828544,5728580,1778029850,0
29,362534,363049,5851600,5752012,1778029852,0
30,362534,363049,5909504,5809592,1778029853,0
31,362534,363049,5958548,5859028,1778029854,0
32,362534,363049,5980488,5880536,1778029855,0
33,362534,363049,6012216,5912248,1778029856,0
35,362534,363049,6507920,6431048,1778029858,0
36,362534,363049,6973884,6875264,1778029859,0
37,362534,363049,7139056,7043392,1778029860,0
38,362534,363049,7254152,7155256,1778029861,0
39,362534,363049,7256460,7156612,1778029862,0
40,362534,363049,7276136,7176220,1778029863,0
42,362534,363049,7282568,7182760,1778029865,0
43,362534,363049,7285900,7185976,1778029865,0
44,362534,363049,7285888,7185964,1778029865,0
45,362534,363049,7292792,7192876,1778029867,0
46,362534,363049,8266188,8166264,1778029869,0
47,362534,363049,8359764,8259840,1778029870,0
48,362534,363049,8799264,8708524,1778029870,0
49,362534,363049,9185436,9085824,1778029872,0
50,362534,363049,9226640,9126720,1778029873,0
52,362534,363049,9222708,9122928,1778029874,1
