elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,459121,,2156,0,1778033476,0
1,459121,,72960,0,1778033476,0
2,459121,,73184,0,1778033476,0
3,459121,,73408,0,1778033476,0
4,459121,,73760,0,1778033476,0
5,459121,,74020,0,1778033476,0
7,459121,,74428,0,1778033476,0
8,459121,,139860,0,1778033476,0
9,459121,459675,667080,587648,1778033476,0
10,459121,459675,2070360,1970920,1778033590,0
11,459121,459675,2383124,2283216,1778033591,0
12,459121,459675,2910496,2849280,1778033591,0
13,459121,459675,3931496,3831324,1778033591,0
14,459121,459675,3946012,3849916,1778033594,0
15,459121,459675,3971240,3871080,1778033595,0
17,459121,459675,3984296,3884220,1778033597,0
18,459121,459675,4030400,3930616,1778033598,0
19,459121,459675,3309572,3209768,1778033599,0
20,459121,459675,3526320,3426500,1778033600,0
21,459121,459675,3567104,3467652,1778033601,0
22,459121,459675,3719700,3623328,1778033602,0
23,459121,459675,4456976,4372276,1778033603,0
25,459121,459675,5545588,5445580,1778033604,0
26,459121,459675,5553044,5453020,1778033606,0
27,459121,459675,5567404,5467232,1778033607,0
28,459121,459675,5586252,5486148,1778033608,0
29,459121,459675,5615660,5515712,1778033609,0
30,459121,459675,5658264,5558468,1778033610,0
31,459121,459675,5682700,5582592,1778033611,0
32,459121,459675,5813856,5713828,1778033612,0
34,459121,459675,6163504,6065572,1778033614,0
35,459121,459675,6667496,6569288,1778033615,0
36,459121,459675,6812032,6716352,1778033616,0
37,459121,459675,6975596,6875372,1778033617,0
38,459121,459675,6976640,6876536,1778033617,0
39,459121,459675,7023508,6923448,1778033619,0
40,459121,459675,7025848,6925732,1778033620,0
41,459121,459675,7037764,6937648,1778033621,0
43,459121,459675,7037732,6937616,1778033621,0
44,459121,459675,7056376,6957488,1778033624,0
45,459121,459675,8038492,7938376,1778033624,0
46,459121,459675,8153424,8055356,1778033626,0
47,459121,459675,8621480,8532004,1778033626,0
48,459121,459675,8992544,8897916,1778033628,0
49,459121,459675,9035688,8935812,1778033629,1
