elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,436144,,2212,0,1778032472,0
1,436144,,72492,0,1778032472,0
2,436144,,72780,0,1778032472,0
3,436144,,73204,0,1778032472,0
4,436144,,73528,0,1778032472,0
5,436144,,73760,0,1778032472,0
6,436144,,74004,0,1778032472,0
7,436144,,74612,0,1778032472,0
8,436144,436675,186844,107196,1778032472,0
9,436144,436675,1081192,999972,1778032583,0
10,436144,436675,2237612,2140008,1778032584,0
11,436144,436675,2389136,2291620,1778032584,0
12,436144,436675,3966312,3868508,1778032584,0
14,436144,436675,3968052,3870216,1778032584,0
15,436144,436675,3991260,3895760,1778032589,0
16,436144,436675,4007100,3909280,1778032590,0
17,436144,436675,4060708,3963108,1778032591,0
18,436144,436675,3444112,3346704,1778032592,0
19,436144,436675,3530872,3433032,1778032593,0
20,436144,436675,3572800,3476724,1778032594,0
21,436144,436675,3733596,3639784,1778032595,0
23,436144,436675,5515944,5469056,1778032597,0
24,436144,436675,6062496,5964656,1778032597,0
25,436144,436675,6070808,5973080,1778032599,0
26,436144,436675,6082704,5985080,1778032599,0
27,436144,436675,6113008,6015452,1778032601,0
28,436144,436675,6145948,6048472,1778032602,0
29,436144,436675,6183508,6085952,1778032603,0
30,436144,436675,6216176,6118360,1778032604,0
31,436144,436675,6654688,6599236,1778032605,0
33,436144,436675,7171668,7074204,1778032607,0
34,436144,436675,7311680,7215936,1778032608,0
35,436144,436675,7429368,7331528,1778032609,0
36,436144,436675,7439776,7341984,1778032609,0
37,436144,436675,7450308,7352488,1778032611,0
38,436144,436675,7452304,7354524,1778032612,0
39,436144,436675,7457552,7359768,1778032613,0
40,436144,436675,7458036,7360252,1778032614,0
41,436144,436675,7470744,7373052,1778032615,0
43,436144,436675,8515484,8417740,1778032617,0
44,436144,436675,8799072,8711388,1778032617,0
45,436144,436675,9273380,9184780,1778032617,0
46,436144,436675,9374160,9276532,1778032620,0
47,436144,436675,9421624,9324064,1778032621,1
