elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,606358,,2496,0,1778037341,0
1,606358,,72476,0,1778037341,0
2,606358,,72804,0,1778037341,0
3,606358,,73216,0,1778037341,0
4,606358,,73604,0,1778037341,0
5,606358,,73784,0,1778037341,0
6,606358,,73984,0,1778037341,0
7,606358,,134576,0,1778037341,0
9,606358,606915,647460,548388,1778037341,0
10,606358,606915,1744876,1660692,1778037453,0
11,606358,606915,2332524,2234504,1778037453,0
12,606358,606915,2433208,2333912,1778037453,0
13,606358,606915,2694144,2594540,1778037453,0
14,606358,606915,2697584,2598844,1778037453,0
15,606358,606915,2725740,2626892,1778037458,0
16,606358,606915,2745996,2646460,1778037459,0
18,606358,606915,2880836,2781500,1778037461,0
19,606358,606915,2927248,2827960,1778037461,0
20,606358,606915,2958948,2859636,1778037463,0
21,606358,606915,3000372,2901028,1778037464,0
22,606358,606915,3127476,3029028,1778037465,0
23,606358,606915,5224200,5188908,1778037466,0
24,606358,606915,5883788,5784240,1778037467,0
26,606358,606915,5891108,5791868,1778037469,0
27,606358,606915,5904900,5805296,1778037469,0
28,606358,606915,5924260,5824944,1778037471,0
29,606358,606915,5952792,5853428,1778037472,0
30,606358,606915,5994036,5894828,1778037473,0
31,606358,606915,6020164,5920580,1778037474,0
32,606358,606915,6166768,6068872,1778037475,0
33,606358,606915,6595268,6519100,1778037476,0
35,606358,606915,7008020,6908408,1778037478,0
36,606358,606915,7177720,7080148,1778037479,0
37,606358,606915,7317200,7217524,1778037480,0
38,606358,606915,7319452,7219888,1778037480,0
39,606358,606915,7343956,7244396,1778037482,0
40,606358,606915,7346440,7246876,1778037482,0
41,606358,606915,7346980,7247416,1778037484,0
42,606358,606915,7347296,7247732,1778037484,0
44,606358,606915,7374328,7274764,1778037487,0
45,606358,606915,8357888,8260840,1778037488,0
46,606358,606915,8538052,8441056,1778037489,0
47,606358,606915,8998188,8902264,1778037489,0
48,606358,606915,9259120,9159612,1778037491,0
49,606358,606915,9271272,9171708,1778037491,0
50,606358,606915,9325720,9226648,1778037493,1
