elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,431826,,2528,0,1778032314,0
1,431826,,73024,0,1778032314,0
3,431826,,73152,0,1778032314,0
4,431826,,73408,0,1778032314,0
5,431826,,73832,0,1778032314,0
6,431826,,74108,0,1778032314,0
7,431826,,74472,0,1778032314,0
8,431826,,145676,0,1778032314,0
9,431826,432369,722236,623956,1778032314,0
10,431826,432369,2067608,1968744,1778032419,0
11,431826,432369,2331680,2265508,1778032420,0
12,431826,432369,2438080,2339156,1778032420,0
14,431826,432369,2445100,2346052,1778032420,0
15,431826,432369,2452192,2353480,1778032424,0
16,431826,432369,2478872,2379840,1778032425,0
17,431826,432369,2571524,2472488,1778032426,0
18,431826,432369,2655696,2556872,1778032427,0
19,431826,432369,2683976,2585176,1778032428,0
20,431826,432369,2714316,2615268,1778032429,0
21,431826,432369,2760928,2663888,1778032430,0
22,431826,432369,4230448,4169072,1778032431,0
24,431826,432369,5797920,5699752,1778032433,0
25,431826,432369,5810488,5711440,1778032433,0
26,431826,432369,5822808,5723984,1778032435,0
27,431826,432369,5834152,5735112,1778032435,0
28,431826,432369,5859700,5760664,1778032437,0
29,431826,432369,5886280,5787376,1778032438,0
30,431826,432369,5999760,5902460,1778032439,0
31,431826,432369,6007560,5908664,1778032440,0
33,431826,432369,6294612,6207856,1778032442,0
34,431826,432369,6794760,6701952,1778032443,0
35,431826,432369,7054200,6959320,1778032444,0
36,431826,432369,7275828,7176780,1778032444,0
37,431826,432369,7299220,7200176,1778032446,0
38,431826,432369,7322052,7223076,1778032447,0
39,431826,432369,7356660,7257652,1778032448,0
40,431826,432369,7364920,7265912,1778032449,0
41,431826,432369,7365304,7266296,1778032449,0
43,431826,432369,7374332,7275324,1778032451,0
44,431826,432369,8369360,8270352,1778032452,0
45,431826,432369,8479656,8380648,1778032454,0
46,431826,432369,8915056,8815792,1778032454,0
47,431826,432369,9308256,9209712,1778032456,0
48,431826,432369,9345368,9246392,1778032457,1
