phase,status,reason,disabled_count,loaded_mods,block_atlas,emi_reload_ms,rss_mib,anonymous_mib,hist_total_mib,heap_total_mib,heap_used_mib,metaspace_used_mib,byte_arrays_mib,int_arrays_mib,baked_quads_mib,emi_item_stacks_mib,item_stacks_mib,max_client_mib,joined_at_sec,run_dir
trimmed_repo_stack,PASS,client_joined_server,131,,16384x8192x4,,10745.5,10620.9,4018.9,7168.0,5409.1,,666.5,447.6,85.9,0.0,34.8,8741.1,100,/home/gerald/obelisks/docs/ram_profile/joined_cross_section_jvm_xmx7g_thp_off_g1_early_20260506/01_trimmed_repo_stack/client_join_probe/20260506-143538
