elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,396731,,2232,0,1778030740,0
1,396731,,72864,0,1778030740,0
2,396731,,73176,0,1778030740,0
3,396731,,73404,0,1778030740,0
4,396731,,73824,0,1778030740,0
6,396731,,74060,0,1778030740,0
7,396731,,74532,0,1778030740,0
8,396731,,133424,0,1778030740,0
9,396731,397262,591384,496088,1778030740,0
10,396731,397262,720876,622436,1778030858,0
11,396731,397262,2059584,1961128,1778030859,0
12,396731,397262,2376940,2278540,1778030860,0
14,396731,397262,2458096,2359888,1778030860,0
15,396731,397262,2463940,2365404,1778030860,0
16,396731,397262,2470720,2373648,1778030860,0
17,396731,397262,2496328,2397988,1778030865,0
18,396731,397262,2516676,2418128,1778030866,0
19,396731,397262,2603124,2508848,1778030867,0
20,396731,397262,2669844,2571528,1778030868,0
22,396731,397262,2691120,2593104,1778030870,0
23,396731,397262,2727756,2629208,1778030870,0
24,396731,397262,2775100,2678896,1778030872,0
25,396731,397262,2902352,2919872,1778030873,0
26,396731,397262,5599668,5502776,1778030874,0
27,396731,397262,5654100,5555872,1778030875,0
29,396731,397262,5660884,5562536,1778030877,0
30,396731,397262,5675792,5577244,1778030877,0
31,396731,397262,5691088,5592940,1778030879,0
32,396731,397262,5721844,5623440,1778030880,0
33,396731,397262,5793680,5695132,1778030881,0
34,396731,397262,5827256,5728708,1778030882,0
35,396731,397262,5845176,5746628,1778030882,0
36,396731,397262,6122328,6025948,1778030884,0
38,396731,397262,6578192,6488260,1778030886,0
39,396731,397262,6861236,6762816,1778030887,0
40,396731,397262,7060984,6964540,1778030888,0
41,396731,397262,7141408,7042916,1778030889,0
42,396731,397262,7144216,7046472,1778030890,0
43,396731,397262,7167856,7069364,1778030891,0
44,396731,397262,7182144,7083720,1778030891,0
45,396731,397262,7192428,7093936,1778030893,0
46,396731,397262,7192608,7094116,1778030893,0
48,396731,397262,7196968,7098476,1778030895,0
49,396731,397262,8165960,8067468,1778030897,0
50,396731,397262,8269488,8170996,1778030898,0
51,396731,397262,8644188,8545212,1778030898,0
52,396731,397262,9087476,8989176,1778030898,0
53,396731,397262,9127308,9028848,1778030900,0
54,396731,397262,9123676,9025188,1778030902,0
55,396731,397262,9183508,9085128,1778030903,1
