elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,312861,,2452,0,1778027703,0
1,312861,,72792,0,1778027703,0
2,312861,,73116,0,1778027703,0
3,312861,,73336,0,1778027703,0
4,312861,,73848,0,1778027703,0
5,312861,,74020,0,1778027703,0
6,312861,,139572,0,1778027703,0
8,312861,313373,629900,530352,1778027703,0
9,312861,313373,1591284,1508236,1778027815,0
10,312861,313373,2304956,2205472,1778027817,0
11,312861,313373,2428636,2329520,1778027817,0
12,312861,313373,2434904,2335324,1778027817,0
13,312861,313373,2443832,2347308,1778027820,0
14,312861,313373,2471492,2371840,1778027821,0
15,312861,313373,2486652,2387264,1778027822,0
17,312861,313373,2632736,2533836,1778027824,0
18,312861,313373,2658576,2559252,1778027825,0
19,312861,313373,2702104,2602720,1778027826,0
20,312861,313373,2721700,2622492,1778027827,0
21,312861,313373,2818660,2720340,1778027828,0
22,312861,313373,4791676,4722796,1778027829,0
23,312861,313373,5699880,5600416,1778027830,0
24,312861,313373,5708752,5609100,1778027831,0
25,312861,313373,5720372,5620728,1778027832,0
27,312861,313373,5730728,5631076,1778027833,0
28,312861,313373,5756220,5656852,1778027835,0
29,312861,313373,5819884,5720416,1778027836,0
30,312861,313373,5867580,5768324,1778027837,0
31,312861,313373,5883296,5783664,1778027837,0
32,312861,313373,6062536,5997456,1778027839,0
33,312861,313373,6509576,6412332,1778027840,0
34,312861,313373,6872156,6776956,1778027842,0
36,312861,313373,7039924,6944400,1778027842,0
37,312861,313373,7145380,7045800,1778027844,0
38,312861,313373,7151848,7052388,1778027845,0
39,312861,313373,7163884,7064304,1778027846,0
40,312861,313373,7179416,7079836,1778027846,0
41,312861,313373,7191412,7091832,1778027848,0
42,312861,313373,7827684,7728104,1778027848,0
43,312861,313373,7848156,7749084,1778027850,0
44,312861,313373,8864996,8765628,1778027851,0
45,312861,313373,9008860,8905840,1778027852,0
47,312861,313373,9440960,9354480,1778027852,0
48,312861,313373,9770680,9671372,1778027855,0
49,312861,313373,9799308,9700328,1778027856,1
