elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,206134,,2012,0,1778022084,0
1,206134,,72876,0,1778022084,0
2,206134,,73112,0,1778022084,0
3,206134,,73372,0,1778022084,0
4,206134,,73508,0,1778022084,0
5,206134,,74120,0,1778022084,0
6,206134,,74536,0,1778022084,0
7,206134,,99352,0,1778022084,0
8,206134,206682,728688,629592,1778022084,0
9,206134,206682,2018632,1918776,1778022245,0
10,206134,206682,2332728,2232980,1778022246,0
12,206134,206682,2462376,2362464,1778022246,0
13,206134,206682,5017688,4917792,1778022246,0
14,206134,206682,5035352,4935444,1778022250,0
15,206134,206682,5057400,4957536,1778022251,0
16,206134,206682,5073272,4973392,1778022252,0
17,206134,206682,5113836,5014524,1778022253,0
18,206134,206682,3499952,3400420,1778022254,0
19,206134,206682,3818320,3718408,1778022255,0
20,206134,206682,3821420,3721508,1778022255,0
21,206134,206682,3914972,3823840,1778022257,0
23,206134,206682,4119816,4023124,1778022259,0
24,206134,206682,4254796,4155600,1778022260,0
25,206134,206682,5386944,5287032,1778022260,0
26,206134,206682,5402920,5303100,1778022261,0
27,206134,206682,5417480,5317820,1778022262,0
28,206134,206682,5460532,5361044,1778022264,0
29,206134,206682,5491232,5392708,1778022265,0
30,206134,206682,5546408,5446496,1778022266,0
31,206134,206682,5561196,5461312,1778022266,0
32,206134,206682,5927964,5832284,1778022268,0
34,206134,206682,6663884,6564340,1778022270,0
35,206134,206682,7077896,6978264,1778022271,0
36,206134,206682,7227332,7129628,1778022272,0
37,206134,206682,7473976,7379232,1778022273,0
38,206134,206682,7492072,7392236,1778022274,0
39,206134,206682,7541160,7441332,1778022275,0
40,206134,206682,7544852,7445016,1778022276,0
41,206134,206682,7546880,7447044,1778022276,0
42,206134,206682,7559748,7459948,1778022278,0
43,206134,206682,7560012,7460172,1778022278,0
45,206134,206682,7578712,7479420,1778022281,0
46,206134,206682,9022940,8923100,1778022281,0
47,206134,206682,9244276,9144504,1778022282,0
48,206134,206682,9708600,9608900,1778022283,0
49,206134,206682,10076520,9976948,1778022285,0
50,206134,206682,10109040,10009204,1778022286,0
51,206134,206682,10104644,10004804,1778022287,0
52,206134,206682,10136892,10038832,1778022288,1
