elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,168128,,2096,0,1778020370,0
1,168128,,72920,0,1778020370,0
2,168128,,73152,0,1778020370,0
4,168128,,73376,0,1778020370,0
5,168128,,73796,0,1778020370,0
6,168128,,74072,0,1778020370,0
7,168128,,74684,0,1778020370,0
8,168128,168604,164176,71528,1778020370,0
9,168128,168604,896800,823784,1778020492,0
10,168128,168604,2178248,2078672,1778020493,0
11,168128,168604,2401120,2301576,1778020493,0
12,168128,168604,3413112,3366656,1778020493,0
13,168128,168604,5010048,4910356,1778020493,0
14,168128,168604,5040616,4940928,1778020497,0
15,168128,168604,5066832,4967204,1778020499,0
17,168128,168604,5114532,5015300,1778020499,0
18,168128,168604,3305840,3206468,1778020500,0
19,168128,168604,3433460,3333972,1778020502,0
20,168128,168604,3450016,3350348,1778020503,0
21,168128,168604,3604852,3506760,1778020504,0
22,168128,168604,4263236,4164188,1778020505,0
23,168128,168604,5804220,5704516,1778020506,0
24,168128,168604,5810800,5711268,1778020507,0
25,168128,168604,5823760,5724112,1778020508,0
27,168128,168604,5875232,5775932,1778020509,0
28,168128,168604,5904780,5805148,1778020511,0
29,168128,168604,5947768,5848284,1778020512,0
30,168128,168604,5971264,5871564,1778020512,0
31,168128,168604,6259276,6160844,1778020514,0
32,168128,168604,6782312,6686768,1778020515,0
33,168128,168604,7143504,7043844,1778020516,0
34,168128,168604,7298868,7203288,1778020517,0
35,168128,168604,7424300,7324596,1778020518,0
36,168128,168604,7425592,7326036,1778020519,0
38,168128,168604,7463896,7364252,1778020520,0
39,168128,168604,7478800,7379176,1778020521,0
40,168128,168604,7490408,7390760,1778020523,0
41,168128,168604,7490876,7391228,1778020523,0
42,168128,168604,7515912,7416292,1778020525,0
43,168128,168604,8562412,8463252,1778020526,0
44,168128,168604,8965748,8861068,1778020526,0
45,168128,168604,9430812,9334372,1778020526,0
46,168128,168604,9561276,9461628,1778020529,0
47,168128,168604,9581616,9482212,1778020530,1
