elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,103932,,2108,0,1778018518,0
1,103932,,72920,0,1778018518,0
3,103932,,73232,0,1778018518,0
4,103932,,73488,0,1778018518,0
5,103932,,73976,0,1778018518,0
6,103932,,74220,0,1778018518,0
7,103932,,74548,0,1778018518,0
8,103932,,133804,0,1778018518,0
9,103932,104325,640860,539960,1778018518,0
10,103932,104325,1964952,1865264,1778018663,0
11,103932,104325,2250716,2150884,1778018664,0
12,103932,104325,2399652,2298952,1778018664,0
13,103932,104325,3744836,3643944,1778018664,0
15,103932,104325,3746572,3645656,1778018664,0
16,103932,104325,3774620,3675468,1778018669,0
17,103932,104325,3811796,3710912,1778018670,0
18,103932,104325,3822156,3722368,1778018671,0
19,103932,104325,3864508,3763920,1778018672,0
20,103932,104325,3506236,3405464,1778018673,0
21,103932,104325,3563124,3462208,1778018674,0
22,103932,104325,3573148,3473872,1778018675,0
23,103932,104325,3670360,3573744,1778018676,0
24,103932,104325,4442512,4374680,1778018677,0
26,103932,104325,4922016,4822944,1778018679,0
27,103932,104325,4959184,4858264,1778018679,0
28,103932,104325,4966120,4865448,1778018681,0
29,103932,104325,4976640,4875724,1778018682,0
30,103932,104325,5003216,4902592,1778018683,0
31,103932,104325,5028900,4928332,1778018684,0
32,103932,104325,5049052,4948136,1778018685,0
33,103932,104325,5097580,4997292,1778018686,0
34,103932,104325,5118288,5017380,1778018686,0
36,103932,104325,5391980,5311936,1778018689,0
37,103932,104325,5980764,5898424,1778018690,0
38,103932,104325,7122712,7030160,1778018691,0
39,103932,104325,7265280,7166476,1778018692,0
40,103932,104325,7481412,7382668,1778018693,0
41,103932,104325,7595788,7495008,1778018694,0
43,103932,104325,7600140,7499312,1778018695,0
44,103932,104325,7614404,7513556,1778018695,0
45,103932,104325,7654080,7553232,1778018695,0
46,103932,104325,7654844,7553992,1778018695,0
47,103932,104325,7673460,7572608,1778018699,0
48,103932,104325,7679152,7578692,1778018701,0
49,103932,104325,7709932,7609084,1778018702,0
50,103932,104325,9287012,9195720,1778018703,0
51,103932,104325,9392168,9287200,1778018704,0
52,103932,104325,9854272,9754464,1778018704,0
54,103932,104325,10182120,10081268,1778018707,0
55,103932,104325,10205196,10107940,1778018707,0
56,103932,104325,10205180,10104332,1778018708,0
57,103932,104325,10205548,10104696,1778018708,0
58,103932,104325,10241428,10140844,1778018711,1
