elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,111652,,2276,0,1778018903,0
1,111652,,72452,0,1778018903,0
2,111652,,72764,0,1778018903,0
3,111652,,73172,0,1778018903,0
4,111652,,73624,0,1778018903,0
5,111652,,73812,0,1778018903,0
6,111652,,74292,0,1778018903,0
7,111652,,132176,0,1778018903,0
9,111652,112190,514064,430376,1778018903,0
10,111652,112190,1483528,1398960,1778019023,0
11,111652,112190,2147036,2070456,1778019025,0
12,111652,112190,2375836,2277032,1778019025,0
13,111652,112190,3301132,3259352,1778019025,0
14,111652,112190,5001420,4902296,1778019025,0
15,111652,112190,5014792,4915752,1778019029,0
16,111652,112190,5048732,4949812,1778019030,0
18,111652,112190,5074484,4975380,1778019031,0
19,111652,112190,5132564,5033844,1778019033,0
20,111652,112190,3500664,3402088,1778019034,0
21,111652,112190,3816188,3717376,1778019035,0
22,111652,112190,3896104,3800364,1778019036,0
23,111652,112190,4257344,4168092,1778019037,0
24,111652,112190,6146348,6048488,1778019038,0
25,111652,112190,6000824,5901700,1778019039,0
26,111652,112190,6008324,5909304,1778019040,0
28,111652,112190,6021112,5921988,1778019041,0
29,111652,112190,6038576,5939664,1778019043,0
30,111652,112190,6062920,5964092,1778019044,0
31,111652,112190,6078728,5982316,1778019045,0
32,111652,112190,6129236,6030112,1778019046,0
33,111652,112190,6135000,6036224,1778019046,0
34,111652,112190,6436208,6342092,1778019048,0
35,111652,112190,7123380,7337008,1778019049,0
37,111652,112190,8346672,8247848,1778019051,0
38,111652,112190,8480484,8385512,1778019052,0
39,111652,112190,8726880,8635352,1778019053,0
40,111652,112190,8776260,8677192,1778019053,0
41,111652,112190,8802680,8703672,1778019055,0
42,111652,112190,8818516,8719448,1778019056,0
43,111652,112190,8823020,8723956,1778019056,0
44,111652,112190,8827620,8728552,1778019058,0
45,111652,112190,8827996,8728932,1778019058,0
47,111652,112190,8842596,8743528,1778019060,0
48,111652,112190,8859784,8760788,1778019062,0
49,111652,112190,10450600,10351636,1778019063,0
50,111652,112190,10622388,10523128,1778019064,0
51,111652,112190,11079072,10981048,1778019064,0
52,111652,112190,11325496,11226788,1778019066,0
53,111652,112190,11342796,11244348,1778019067,1
