elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,316887,,2160,0,1778027870,0
1,316887,,72772,0,1778027870,0
2,316887,,73200,0,1778027870,0
3,316887,,73460,0,1778027870,0
4,316887,,73932,0,1778027870,0
5,316887,,74212,0,1778027870,0
6,316887,,78908,0,1778027870,0
7,316887,,99832,0,1778027870,0
8,316887,317420,666548,575192,1778027870,0
9,316887,317420,2067488,1967896,1778027985,0
10,316887,317420,2373432,2273740,1778027986,0
12,316887,317420,2650728,2614344,1778027986,0
13,316887,317420,3898448,3798532,1778027986,0
14,316887,317420,3899336,3799420,1778027986,0
15,316887,317420,3922180,3822384,1778027991,0
16,316887,317420,3945024,3845128,1778027992,0
17,316887,317420,3982312,3882724,1778027993,0
18,316887,317420,3332404,3232748,1778027994,0
19,316887,317420,3362112,3262772,1778027995,0
20,316887,317420,3572292,3472564,1778027996,0
22,316887,317420,3675312,3579904,1778027998,0
23,316887,317420,4232176,4156904,1778027999,0
24,316887,317420,5660268,5560556,1778028000,0
25,316887,317420,5696700,5596784,1778028000,0
26,316887,317420,5705760,5606024,1778028002,0
27,316887,317420,5717420,5617908,1778028002,0
28,316887,317420,5745752,5645880,1778028004,0
29,316887,317420,5771936,5672404,1778028005,0
30,316887,317420,5825072,5725548,1778028006,0
32,316887,317420,5839328,5739412,1778028007,0
33,316887,317420,6085964,5989264,1778028009,0
34,316887,317420,6478580,6381200,1778028010,0
35,316887,317420,6842984,6743104,1778028011,0
36,316887,317420,7002224,6904316,1778028012,0
37,316887,317420,7125432,7025608,1778028013,0
38,316887,317420,7126756,7026956,1778028014,0
40,316887,317420,7161376,7061508,1778028015,0
41,316887,317420,7171640,7071764,1778028015,0
42,316887,317420,7182088,7082216,1778028018,0
43,316887,317420,7729856,7629980,1778028018,0
44,316887,317420,7742320,7642444,1778028020,0
45,316887,317420,8683544,8620916,1778028021,0
46,316887,317420,8845256,8745380,1778028022,0
47,316887,317420,9224200,9123580,1778028022,0
48,316887,317420,9667904,9568976,1778028022,0
49,316887,317420,9725800,9625928,1778028025,0
51,316887,317420,9778716,9679204,1778028027,1
