elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,404652,,2624,0,1778031088,0
1,404652,,72848,0,1778031088,0
3,404652,,73120,0,1778031088,0
4,404652,,73376,0,1778031088,0
5,404652,,73736,0,1778031088,0
6,404652,,73916,0,1778031088,0
7,404652,,74412,0,1778031088,0
8,404652,,98448,0,1778031088,0
9,404652,405193,579636,498676,1778031088,0
10,404652,405193,1590692,1507548,1778031203,0
11,404652,405193,2348760,2249264,1778031204,0
12,404652,405193,2401644,2302140,1778031204,0
13,404652,405193,3763332,3663664,1778031204,0
15,404652,405193,3765028,3665284,1778031204,0
16,404652,405193,3789988,3690632,1778031209,0
17,404652,405193,3810288,3710632,1778031210,0
18,404652,405193,3842824,3743480,1778031211,0
19,404652,405193,3928792,3829760,1778031212,0
20,404652,405193,3381884,3282496,1778031213,0
21,404652,405193,3441360,3341616,1778031214,0
22,404652,405193,3479432,3383772,1778031215,0
24,404652,405193,3628680,3530640,1778031217,0
25,404652,405193,4741696,4643712,1778031218,0
26,404652,405193,4888664,4789020,1778031219,0
27,404652,405193,4894864,4795308,1778031220,0
28,404652,405193,4909788,4810044,1778031221,0
29,404652,405193,4928244,4828984,1778031222,0
30,404652,405193,4954580,4855268,1778031223,0
31,404652,405193,4986256,4886848,1778031224,0
33,404652,405193,5021608,4921860,1778031225,0
34,404652,405193,5027664,4927924,1778031225,0
35,404652,405193,5272920,5176720,1778031228,0
36,404652,405193,5930448,5841292,1778031229,0
37,404652,405193,6220968,6121616,1778031230,0
38,404652,405193,6425328,6329740,1778031231,0
39,404652,405193,6479248,6379544,1778031232,0
41,404652,405193,6494488,6394816,1778031233,0
42,404652,405193,6513084,6413392,1778031235,0
43,404652,405193,6520988,6421292,1778031235,0
44,404652,405193,6545272,6445568,1778031236,0
45,404652,405193,6545428,6445724,1778031236,0
46,404652,405193,6558632,6459664,1778031239,0
47,404652,405193,7536460,7436756,1778031240,0
48,404652,405193,7646880,7548960,1778031241,0
49,404652,405193,8107108,8007408,1778031241,0
50,404652,405193,8491716,8392836,1778031243,0
52,404652,405193,8528760,8429072,1778031245,0
53,404652,405193,8525004,8425316,1778031245,0
54,404652,405193,8528184,8428916,1778031245,1
