elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,182715,,2444,0,1778021059,0
1,182715,,73004,0,1778021059,0
2,182715,,73268,0,1778021059,0
3,182715,,73500,0,1778021059,0
4,182715,,73848,0,1778021059,0
5,182715,,74140,0,1778021059,0
6,182715,,74500,0,1778021059,0
7,182715,,99248,0,1778021059,0
8,182715,183245,650436,551776,1778021059,0
9,182715,183245,2019304,1919880,1778021170,0
10,182715,183245,2314512,2215384,1778021171,0
11,182715,183245,2406708,2306844,1778021171,0
13,182715,183245,2409756,2309916,1778021171,0
14,182715,183245,2464160,2364316,1778021175,0
15,182715,183245,2485032,2385224,1778021176,0
16,182715,183245,2544500,2444648,1778021177,0
17,182715,183245,2647012,2547372,1778021178,0
18,182715,183245,2673704,2574000,1778021179,0
19,182715,183245,2715132,2615268,1778021180,0
20,182715,183245,2755924,2658808,1778021181,0
21,182715,183245,2890904,2794152,1778021182,0
22,182715,183245,4830252,4758756,1778021183,0
24,182715,183245,5300820,5200956,1778021184,0
25,182715,183245,5310684,5211056,1778021186,0
26,182715,183245,5322340,5222660,1778021186,0
27,182715,183245,5342584,5242868,1778021188,0
28,182715,183245,5370996,5271132,1778021189,0
29,182715,183245,5410032,5310396,1778021190,0
30,182715,183245,5435944,5336228,1778021191,0
31,182715,183245,5460924,5361060,1778021191,0
32,182715,183245,5850776,5759584,1778021193,0
33,182715,183245,6619940,6520468,1778021195,0
35,182715,183245,8861152,8829348,1778021196,0
36,182715,183245,9018272,8918408,1778021197,0
37,182715,183245,9027336,8929268,1778021198,0
38,182715,183245,9043836,8944028,1778021199,0
39,182715,183245,9079392,8979608,1778021199,0
40,182715,183245,9086908,8987104,1778021201,0
41,182715,183245,9090444,8990644,1778021202,0
42,182715,183245,9092692,8992900,1778021203,0
43,182715,183245,10243628,10144764,1778021204,0
45,182715,183245,10400596,10303876,1778021205,0
46,182715,183245,10869724,10773012,1778021205,0
47,182715,183245,11125896,11026116,1778021207,0
48,182715,183245,11143920,11060740,1778021209,1
