elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,79176,,2220,0,1778012107,0
1,79176,,73064,0,1778012107,0
2,79176,,73176,0,1778012107,0
3,79176,,73396,0,1778012107,0
4,79176,,73972,0,1778012107,0
5,79176,,74112,0,1778012107,0
6,79176,,79524,0,1778012107,0
7,79176,79670,218040,165432,1778012107,0
9,79176,79670,1142980,1066240,1778017793,0
10,79176,79670,2146036,2046876,1778017795,0
11,79176,79670,2414780,2315656,1778017795,0
12,79176,79670,4235152,4197300,1778017795,0
13,79176,79670,5031500,4932208,1778017795,0
14,79176,79670,5055276,4956060,1778017799,0
15,79176,79670,5077412,4978240,1778017800,0
16,79176,79670,5108480,5009460,1778017801,0
17,79176,79670,3522856,3423700,1778017802,0
18,79176,79670,3553820,3454700,1778017803,0
20,79176,79670,3848508,3750180,1778017805,0
21,79176,79670,3954216,3856752,1778017806,0
22,79176,79670,4505520,4408252,1778017807,0
23,79176,79670,5903812,5805832,1778017808,0
24,79176,79670,7221200,7121908,1778017808,0
25,79176,79670,7232616,7133368,1778017810,0
26,79176,79670,7241352,7142068,1778017811,0
27,79176,79670,7267104,7168020,1778017812,0
28,79176,79670,7294836,7195684,1778017813,0
29,79176,79670,7336660,7237556,1778017814,0
31,79176,79670,7364244,7265140,1778017815,0
32,79176,79670,7395000,7302220,1778017817,0
33,79176,79670,7824568,7744156,1778017818,0
34,79176,79670,8632592,8537588,1778017819,0
35,79176,79670,9088200,8988908,1778017820,0
36,79176,79670,9290912,9193704,1778017821,0
37,79176,79670,9482488,9383260,1778017822,0
38,79176,79670,9488384,9389348,1778017823,0
39,79176,79670,9528496,9429260,1778017824,0
40,79176,79670,9541768,9442516,1778017825,0
42,79176,79670,9542536,9443284,1778017825,0
43,79176,79670,9543460,9444208,1778017827,0
44,79176,79670,9544176,9444940,1778017829,0
45,79176,79670,9569176,9469928,1778017830,0
46,79176,79670,10996728,10904088,1778017830,0
47,79176,79670,11251756,11157608,1778017832,0
48,79176,79670,11722724,11621944,1778017832,0
49,79176,79670,12043020,11944060,1778017834,0
50,79176,79670,12077116,11978004,1778017835,1
