elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,82913,,2296,0,1778017852,0
1,82913,,72676,0,1778017852,0
2,82913,,72920,0,1778017852,0
3,82913,,73136,0,1778017852,0
4,82913,,73372,0,1778017852,0
5,82913,,73952,0,1778017852,0
6,82913,,74096,0,1778017852,0
8,82913,,131280,0,1778017852,0
9,82913,83447,664620,568528,1778017852,0
10,82913,83447,2023144,1922604,1778017965,0
11,82913,83447,2347600,2247132,1778017965,0
12,82913,83447,2717456,2688484,1778017965,0
13,82913,83447,3519080,3418480,1778017965,0
14,82913,83447,3535204,3434556,1778017969,0
15,82913,83447,3549560,3448912,1778017970,0
16,82913,83447,3558232,3457604,1778017971,0
17,82913,83447,3659252,3558836,1778017972,0
18,82913,83447,3727172,3626660,1778017973,0
20,82913,83447,3773348,3672656,1778017974,0
21,82913,83447,3786976,3686284,1778017976,0
22,82913,83447,3926032,3825956,1778017977,0
23,82913,83447,4612284,4517360,1778017978,0
24,82913,83447,6016164,5915504,1778017979,0
25,82913,83447,6181624,6080932,1778017979,0
26,82913,83447,6199808,6099192,1778017981,0
27,82913,83447,6215072,6114584,1778017982,0
28,82913,83447,6248464,6148160,1778017983,0
30,82913,83447,6272600,6171980,1778017985,0
31,82913,83447,6314276,6218876,1778017986,0
32,82913,83447,6325264,6224760,1778017986,0
33,82913,83447,6684628,6584324,1778017988,0
34,82913,83447,7439456,7341256,1778017989,0
35,82913,83447,7857628,7757280,1778017990,0
36,82913,83447,8003120,7904476,1778017991,0
37,82913,83447,8253100,8152624,1778017992,0
39,82913,83447,8262952,8162316,1778017993,0
40,82913,83447,8305144,8204568,1778017994,0
41,82913,83447,8313268,8212632,1778017994,0
42,82913,83447,8322120,8221484,1778017994,0
43,82913,83447,8334216,8233580,1778017997,0
44,82913,83447,8334324,8233688,1778017997,0
45,82913,83447,8354668,8256776,1778018000,0
46,82913,83447,9797608,9696972,1778018001,0
47,82913,83447,10005352,9904724,1778018002,0
48,82913,83447,10440008,10337444,1778018002,0
49,82913,83447,10841060,10740900,1778018004,0
50,82913,83447,10876684,10776272,1778018005,1
