elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,562838,,2304,0,1778035722,0
1,562838,,72944,0,1778035722,0
2,562838,,73144,0,1778035722,0
3,562838,,73388,0,1778035722,0
4,562838,,73744,0,1778035722,0
5,562838,,74032,0,1778035722,0
6,562838,,74496,0,1778035722,0
7,562838,,147572,0,1778035722,0
8,562838,563990,656564,562176,1778035722,0
9,562838,563990,1888660,1801444,1778035841,0
11,562838,563990,2366468,2267336,1778035842,0
12,562838,563990,2459332,2359644,1778035842,0
13,562838,563990,2462384,2362700,1778035842,0
14,562838,563990,2470920,2371208,1778035846,0
15,562838,563990,2490644,2391060,1778035847,0
16,562838,563990,2503008,2403308,1778035848,0
17,562838,563990,2648384,2548944,1778035849,0
18,562838,563990,2673348,2574444,1778035850,0
20,562838,563990,2713280,2613696,1778035852,0
21,562838,563990,2743460,2644676,1778035853,0
22,562838,563990,2877940,2779276,1778035854,0
23,562838,563990,5721228,5623836,1778035855,0
24,562838,563990,5770060,5670448,1778035856,0
25,562838,563990,5777092,5677508,1778035857,0
26,562838,563990,5791592,5691876,1778035858,0
27,562838,563990,5809132,5709776,1778035859,0
29,562838,563990,5837080,5737440,1778035861,0
30,562838,563990,5907432,5808292,1778035862,0
31,562838,563990,5935004,5835288,1778035863,0
32,562838,563990,5950072,5850364,1778035863,0
33,562838,563990,6275304,6189452,1778035865,0
34,562838,563990,6844216,6757192,1778035866,0
35,562838,563990,7030996,6933348,1778035867,0
37,562838,563990,7199860,7100292,1778035869,0
38,562838,563990,7202392,7102716,1778035869,0
39,562838,563990,7207304,7107824,1778035870,0
40,562838,563990,7208636,7108968,1778035872,0
41,562838,563990,7209104,7109428,1778035873,0
42,562838,563990,7209444,7109768,1778035873,0
43,562838,563990,7213084,7114828,1778035875,0
44,562838,563990,8176968,8077312,1778035876,0
45,562838,563990,8305024,8212540,1778035877,0
47,562838,563990,8765056,8673136,1778035877,0
48,562838,563990,9127840,9028164,1778035880,0
49,562838,563990,9159808,9060240,1778035881,0
50,562838,563990,9174136,9077056,1778035882,1
