elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,96016,,2204,0,1778018365,0
1,96016,,73224,0,1778018365,0
2,96016,,73304,0,1778018365,0
3,96016,,73520,0,1778018365,0
4,96016,,74108,0,1778018365,0
6,96016,,74244,0,1778018365,0
7,96016,,97540,0,1778018365,0
8,96016,96531,495032,416808,1778018365,0
9,96016,96531,1312676,1241224,1778018476,0
10,96016,96531,2236848,2136816,1778018477,0
11,96016,96531,2392728,2292772,1778018477,0
12,96016,96531,4058608,4013756,1778018477,0
13,96016,96531,5006548,4906396,1778018477,0
14,96016,96531,5042484,4942340,1778018481,0
16,96016,96531,5061692,4961564,1778018483,0
17,96016,96531,5092204,4992060,1778018483,0
18,96016,96531,5163752,5064060,1778018485,0
19,96016,96531,3447896,3348436,1778018486,0
20,96016,96531,3757052,3656900,1778018487,0
21,96016,96531,3828180,3731072,1778018488,0
22,96016,96531,3964368,3866912,1778018489,0
23,96016,96531,4490840,4415660,1778018490,0
25,96016,96531,5573992,5473928,1778018491,0
26,96016,96531,5582128,5482288,1778018493,0
27,96016,96531,5595400,5495248,1778018493,0
28,96016,96531,5614808,5515072,1778018495,0
29,96016,96531,5644240,5544524,1778018496,0
30,96016,96531,5675984,5576288,1778018497,0
31,96016,96531,5708008,5607908,1778018498,0
32,96016,96531,5710172,5610020,1778018498,0
33,96016,96531,6007580,5909484,1778018500,0
35,96016,96531,6516316,6422480,1778018502,0
36,96016,96531,6785252,6685100,1778018503,0
37,96016,96531,6984576,6888460,1778018504,0
38,96016,96531,7079024,6978944,1778018505,0
39,96016,96531,7080200,6980636,1778018505,0
40,96016,96531,7100604,7000532,1778018507,0
41,96016,96531,7108916,7008836,1778018507,0
42,96016,96531,7109720,7009908,1778018509,0
43,96016,96531,7120552,7020472,1778018509,0
44,96016,96531,7126792,7026844,1778018511,0
45,96016,96531,7159956,7059876,1778018512,0
47,96016,96531,8225740,8125728,1778018513,0
48,96016,96531,8458148,8359068,1778018514,0
49,96016,96531,8905404,8812480,1778018514,0
50,96016,96531,9111128,9011048,1778018516,0
51,96016,96531,9116544,9016464,1778018516,0
52,96016,96531,9110300,9010220,1778018518,0
53,96016,96531,9110552,9010472,1778018518,0
54,96016,96531,9110856,9010776,1778018518,0
55,96016,96531,9111168,9011088,1778018518,0
56,96016,96531,9111456,9011376,1778018518,0
58,96016,96531,9111688,9011608,1778018518,0
59,96016,96531,9111840,9011760,1778018518,0
60,96016,96531,9111904,9011824,1778018518,0
61,96016,96531,9112108,9012036,1778018518,0
62,96016,96531,9112508,9012428,1778018518,0
63,96016,96531,9112684,9012604,1778018518,0
64,96016,96531,9112740,9012660,1778018518,0
65,96016,96531,9112928,9012848,1778018518,0
66,96016,96531,9113132,9013052,1778018518,0
67,96016,96531,9113164,9013100,1778018518,0
68,96016,96531,9113456,9013376,1778018518,0
70,96016,96531,9113544,9013464,1778018518,0
71,96016,96531,9113652,9013572,1778018518,0
72,96016,96531,9113840,9013760,1778018518,0
73,96016,96531,9113860,9013780,1778018518,0
74,96016,96531,9113872,9013792,1778018518,0
75,96016,96531,9114152,9014072,1778018518,0
76,96016,96531,9114096,9014016,1778018518,0
77,96016,96531,9114104,9014024,1778018518,0
78,96016,96531,9114212,9014152,1778018518,0
79,96016,96531,9114240,9014160,1778018518,0
81,96016,96531,9114496,9014416,1778018518,0
82,96016,96531,9114532,9014452,1778018518,0
83,96016,96531,9114532,9014452,1778018518,0
84,96016,96531,9114372,9014292,1778018518,0
85,96016,96531,9114264,9014184,1778018518,0
86,96016,96531,9114268,9014188,1778018518,0
87,96016,96531,9114268,9014188,1778018518,0
88,96016,96531,9114436,9014356,1778018518,0
89,96016,96531,9114436,9014356,1778018518,0
90,96016,96531,9114436,9014356,1778018518,0
92,96016,96531,9114492,9014412,1778018518,0
93,96016,96531,9109444,9009364,1778018518,0
94,96016,96531,9109392,9009312,1778018518,0
95,96016,96531,9109392,9009312,1778018518,0
96,96016,96531,9109332,9009252,1778018518,0
97,96016,96531,9109332,9009252,1778018518,0
98,96016,96531,9109332,9009252,1778018518,0
99,96016,96531,9109260,9009180,1778018518,0
100,96016,96531,9109276,9009196,1778018518,0
101,96016,96531,9109276,9009196,1778018518,0
102,96016,96531,9109276,9009196,1778018518,0
104,96016,96531,9109276,9009196,1778018518,0
105,96016,96531,9109276,9009196,1778018518,0
106,96016,96531,9103404,9003324,1778018518,0
107,96016,96531,9103420,9003340,1778018518,0
108,96016,96531,9103352,9003272,1778018518,0
109,96016,96531,9104448,9004368,1778018518,0
110,96016,96531,9094032,8993952,1778018518,0
111,96016,96531,9094032,8993952,1778018518,0
112,96016,96531,9094040,8993960,1778018518,0
113,96016,96531,9094044,8993964,1778018518,0
114,96016,96531,9094188,8994108,1778018518,0
116,96016,96531,9094188,8994108,1778018518,0
117,96016,96531,9094188,8994108,1778018518,0
118,96016,96531,9094188,8994108,1778018518,0
119,96016,96531,9094188,8994108,1778018518,0
120,96016,96531,9094188,8994108,1778018518,0
121,96016,96531,9094204,8994108,1778018518,0
122,96016,96531,9094204,8994108,1778018518,0
123,96016,96531,9094960,8994864,1778018518,0
124,96016,96531,9094972,8994876,1778018518,0
125,96016,96531,9094976,8994880,1778018518,0
127,96016,96531,9094976,8994880,1778018518,0
128,96016,96531,9094976,8994880,1778018518,0
129,96016,96531,9094980,8994884,1778018518,0
130,96016,96531,9094980,8994884,1778018518,0
131,96016,96531,9094980,8994884,1778018518,0
132,96016,96531,9094980,8994884,1778018518,0
