elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,358787,,2536,0,1778029551,0
1,358787,,72800,0,1778029551,0
2,358787,,73172,0,1778029551,0
3,358787,,73336,0,1778029551,0
4,358787,,73460,0,1778029551,0
5,358787,,73976,0,1778029551,0
6,358787,,74492,0,1778029551,0
7,358787,,139488,0,1778029551,0
8,358787,359331,688324,590096,1778029551,0
10,358787,359331,2070052,1993836,1778029666,0
11,358787,359331,2377908,2277392,1778029666,0
12,358787,359331,2440492,2339708,1778029666,0
13,358787,359331,2443196,2342404,1778029666,0
14,358787,359331,2459408,2358796,1778029670,0
15,358787,359331,2484500,2396084,1778029671,0
16,358787,359331,2565928,2465196,1778029672,0
17,358787,359331,2651084,2550576,1778029673,0
19,358787,359331,2680540,2579972,1778029674,0
20,358787,359331,2721328,2620852,1778029676,0
21,358787,359331,2836468,2736360,1778029677,0
22,358787,359331,5297304,5248176,1778029678,0
23,358787,359331,5897780,5796988,1778029679,0
24,358787,359331,5903540,5802748,1778029679,0
25,358787,359331,5921268,5820484,1778029681,0
26,358787,359331,5937896,5837532,1778029682,0
27,358787,359331,5966788,5866192,1778029684,0
29,358787,359331,6043372,5943072,1778029685,0
30,358787,359331,6079816,5979196,1778029685,0
31,358787,359331,6116036,6015576,1778029687,0
32,358787,359331,6589184,6525976,1778029688,0
33,358787,359331,7079340,6978776,1778029689,0
34,358787,359331,7241320,7142596,1778029690,0
35,358787,359331,7360784,7259996,1778029691,0
37,358787,359331,7367120,7267592,1778029692,0
38,358787,359331,7387292,7286644,1778029693,0
39,358787,359331,7406112,7305408,1778029695,0
40,358787,359331,7418992,7318288,1778029695,0
41,358787,359331,7419532,7318908,1778029695,0
42,358787,359331,7438232,7337528,1778029698,0
43,358787,359331,8472004,8371496,1778029699,0
44,358787,359331,8710036,8613204,1778029700,0
45,358787,359331,9173452,9083240,1778029700,0
46,358787,359331,9340228,9239592,1778029702,0
47,358787,359331,9374896,9274468,1778029703,1
