elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,588955,,2180,0,1778036807,0
1,588955,,72764,0,1778036807,0
2,588955,,73040,0,1778036807,0
3,588955,,73256,0,1778036807,0
5,588955,,73680,0,1778036807,0
6,588955,,74008,0,1778036807,0
7,588955,,74524,0,1778036807,0
8,588955,589456,178000,80812,1778036807,0
9,588955,589456,644464,546600,1778036807,0
10,588955,589456,1759856,1674036,1778036919,0
11,588955,589456,2340900,2244168,1778036920,0
12,588955,589456,2420884,2394176,1778036920,0
13,588955,589456,2616892,2518488,1778036920,0
15,588955,589456,2623588,2525156,1778036924,0
16,588955,589456,2668356,2569960,1778036925,0
17,588955,589456,2680192,2581808,1778036926,0
18,588955,589456,2715128,2616820,1778036927,0
19,588955,589456,2741692,2643568,1778036928,0
20,588955,589456,2780348,2683444,1778036929,0
21,588955,589456,2820420,2722952,1778036930,0
22,588955,589456,2927128,2831816,1778036931,0
24,588955,589456,5526744,5511528,1778036933,0
25,588955,589456,5715768,5617324,1778036934,0
26,588955,589456,5721360,5623040,1778036934,0
27,588955,589456,5738132,5639808,1778036936,0
28,588955,589456,5754036,5655856,1778036937,0
29,588955,589456,5782764,5684696,1778036938,0
30,588955,589456,5850704,5752588,1778036939,0
31,588955,589456,5889012,5790576,1778036940,0
33,588955,589456,5900908,5802468,1778036940,0
34,588955,589456,6229924,6137252,1778036943,0
35,588955,589456,6736380,6644544,1778036944,0
36,588955,589456,6961872,6865484,1778036945,0
37,588955,589456,7181948,7083516,1778036946,0
38,588955,589456,7205592,7107236,1778036947,0
39,588955,589456,7238116,7140416,1778036948,0
40,588955,589456,7247552,7149200,1778036949,0
41,588955,589456,7261244,7162888,1778036950,0
43,588955,589456,7262148,7163792,1778036951,0
44,588955,589456,7265428,7167076,1778036952,0
45,588955,589456,7389340,7508172,1778036954,0
46,588955,589456,8342292,8243936,1778036955,0
47,588955,589456,8679876,8584632,1778036955,0
48,588955,589456,9135532,9046360,1778036955,0
49,588955,589456,9215104,9116748,1778036958,0
50,588955,589456,9264780,9166500,1778036959,1
