elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,475510,,2260,0,1778034144,0
1,475510,,73136,0,1778034144,0
2,475510,,73336,0,1778034144,0
3,475510,,73560,0,1778034144,0
4,475510,,74144,0,1778034144,0
5,475510,,74300,0,1778034144,0
6,475510,,74836,0,1778034144,0
7,475510,476051,330700,271864,1778034144,0
8,475510,476051,694512,595808,1778034144,0
10,475510,476051,2071864,1971996,1778034258,0
11,475510,476051,2355880,2256244,1778034258,0
12,475510,476051,2410132,2310800,1778034258,0
13,475510,476051,2623156,2523216,1778034258,0
14,475510,476051,2631464,2531572,1778034262,0
15,475510,476051,2653340,2553476,1778034263,0
16,475510,476051,2667224,2567476,1778034264,0
17,475510,476051,2699236,2599604,1778034265,0
19,475510,476051,2727992,2628332,1778034266,0
20,475510,476051,2770296,2670348,1778034267,0
21,475510,476051,2827840,2729756,1778034269,0
22,475510,476051,4257572,4192320,1778034270,0
23,475510,476051,5707092,5608392,1778034271,0
24,475510,476051,5725128,5625180,1778034272,0
25,475510,476051,5733700,5633772,1778034273,0
27,475510,476051,5743800,5643876,1778034274,0
28,475510,476051,5769700,5669796,1778034276,0
29,475510,476051,5834956,5735172,1778034277,0
30,475510,476051,5875468,5775940,1778034278,0
31,475510,476051,5897964,5798016,1778034278,0
32,475510,476051,6151540,6054676,1778034280,0
33,475510,476051,6558284,6463052,1778034281,0
34,475510,476051,6924852,6825384,1778034282,0
36,475510,476051,7106092,7008192,1778034283,0
37,475510,476051,7212600,7112664,1778034285,0
38,475510,476051,7228644,7135260,1778034286,0
39,475510,476051,7258800,7158896,1778034287,0
40,475510,476051,7259724,7159816,1778034287,0
41,475510,476051,7267184,7167276,1778034288,0
42,475510,476051,7270084,7171280,1778034290,0
43,475510,476051,7299268,7199452,1778034291,0
44,475510,476051,8356184,8256292,1778034292,0
46,475510,476051,8632984,8535388,1778034293,0
47,475510,476051,9087820,9001216,1778034293,0
48,475510,476051,9230520,9130612,1778034295,0
49,475510,476051,9238488,9135496,1778034296,0
50,475510,476051,9232008,9132100,1778034297,0
51,475510,476051,9279484,9179980,1778034299,1
