elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,341503,,2552,0,1778028874,0
1,341503,,72588,0,1778028874,0
2,341503,,72916,0,1778028874,0
4,341503,,73256,0,1778028874,0
5,341503,,73388,0,1778028874,0
6,341503,,73924,0,1778028874,0
7,341503,,74112,0,1778028874,0
8,341503,,98188,0,1778028874,0
9,341503,342099,598624,509816,1778028874,0
10,341503,342099,1629588,1532692,1778028987,0
11,341503,342099,2298784,2200204,1778028989,0
12,341503,342099,2396224,2296780,1778028989,0
13,341503,342099,2454988,2355320,1778028989,0
14,341503,342099,2456708,2357040,1778028989,0
16,341503,342099,2485556,2385900,1778028994,0
17,341503,342099,2509140,2409520,1778028995,0
18,341503,342099,2545644,2446436,1778028996,0
19,341503,342099,2663752,2564620,1778028997,0
20,341503,342099,2691572,2592204,1778028998,0
21,341503,342099,2729832,2630188,1778028999,0
22,341503,342099,2769896,2671980,1778029000,0
23,341503,342099,2883008,2785404,1778029001,0
25,341503,342099,5161756,5107628,1778029003,0
26,341503,342099,5585688,5486204,1778029004,0
27,341503,342099,5597012,5497344,1778029004,0
28,341503,342099,5605276,5505668,1778029006,0
29,341503,342099,5616396,5517016,1778029006,0
30,341503,342099,5638204,5538704,1778029008,0
31,341503,342099,5702536,5603084,1778029009,0
32,341503,342099,5740756,5641404,1778029010,0
33,341503,342099,5766808,5667140,1778029011,0
35,341503,342099,5779772,5680112,1778029011,0
36,341503,342099,6092636,6000568,1778029014,0
37,341503,342099,6610672,6523120,1778029015,0
38,341503,342099,6821588,6726140,1778029016,0
39,341503,342099,7036840,6937228,1778029017,0
40,341503,342099,7066220,6966608,1778029018,0
41,341503,342099,7084112,6984564,1778029019,0
42,341503,342099,7103156,7003468,1778029020,0
44,341503,342099,7114020,7014348,1778029021,0
45,341503,342099,7123472,7023860,1778029022,0
46,341503,342099,7123544,7023932,1778029022,0
47,341503,342099,7144864,7045636,1778029025,0
48,341503,342099,8162316,8063696,1778029026,0
49,341503,342099,8268820,8172300,1778029027,0
50,341503,342099,8732876,8632280,1778029027,0
51,341503,342099,9046796,8947188,1778029029,0
52,341503,342099,9081248,8981636,1778029030,0
54,341503,342099,9074908,8975328,1778029031,0
55,341503,342099,9136360,9037156,1778029033,1
