elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,308841,,2576,0,1778027539,0
2,308841,,72580,0,1778027539,0
3,308841,,72932,0,1778027539,0
4,308841,,73192,0,1778027539,0
5,308841,,73744,0,1778027539,0
6,308841,,74032,0,1778027539,0
7,308841,,74392,0,1778027539,0
8,308841,,99052,0,1778027539,0
9,308841,309414,693180,626048,1778027539,0
10,308841,309414,2122500,2029264,1778027650,0
11,308841,309414,2377544,2278272,1778027651,0
12,308841,309414,2438324,2338704,1778027651,0
14,308841,309414,2440264,2340620,1778027651,0
15,308841,309414,2462068,2363000,1778027655,0
16,308841,309414,2481056,2381688,1778027656,0
17,308841,309414,2502932,2403528,1778027657,0
18,308841,309414,2659800,2560180,1778027658,0
19,308841,309414,2683196,2584172,1778027659,0
20,308841,309414,2722108,2623664,1778027660,0
21,308841,309414,2746976,2647692,1778027661,0
22,308841,309414,2856732,2759600,1778027662,0
24,308841,309414,5478768,5428140,1778027664,0
25,308841,309414,5897280,5797920,1778027665,0
26,308841,309414,5905436,5805892,1778027666,0
27,308841,309414,5919632,5819980,1778027667,0
28,308841,309414,5940032,5840796,1778027668,0
29,308841,309414,5978700,5879112,1778027669,0
30,308841,309414,6072276,5973032,1778027670,0
31,308841,309414,6085968,5986324,1778027671,0
32,308841,309414,6336796,6244420,1778027672,0
34,308841,309414,6754688,6661612,1778027674,0
35,308841,309414,7100580,7001008,1778027675,0
36,308841,309414,7292396,7194792,1778027676,0
37,308841,309414,7363904,7264252,1778027677,0
38,308841,309414,7382216,7282784,1778027678,0
39,308841,309414,7416336,7316740,1778027679,0
40,308841,309414,7423124,7323540,1778027680,0
42,308841,309414,7426524,7326928,1778027681,0
43,308841,309414,7426916,7327348,1778027683,0
44,308841,309414,7468984,7369424,1778027684,0
45,308841,309414,8503520,8405312,1778027685,0
46,308841,309414,8758348,8671644,1778027685,0
47,308841,309414,9236212,9138572,1778027685,0
48,308841,309414,9388300,9288704,1778027688,0
49,308841,309414,9436424,9337616,1778027689,1
