elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,366592,,2560,0,1778029890,0
1,366592,,72596,0,1778029890,0
2,366592,,72596,0,1778029890,0
3,366592,,73068,0,1778029890,0
5,366592,,73324,0,1778029890,0
6,366592,,73752,0,1778029890,0
7,366592,,74052,0,1778029890,0
8,366592,,74412,0,1778029890,0
9,366592,367115,180504,84108,1778029890,0
10,366592,367115,883036,820252,1778030003,0
11,366592,367115,2173740,2074296,1778030004,0
12,366592,367115,2387004,2287704,1778030004,0
13,366592,367115,3715960,3694168,1778030004,0
14,366592,367115,4179824,4080152,1778030004,0
16,366592,367115,4219604,4119944,1778030009,0
17,366592,367115,4234000,4134340,1778030010,0
18,366592,367115,4294260,4194724,1778030011,0
19,366592,367115,3253752,3154404,1778030012,0
20,366592,367115,3343236,3243588,1778030013,0
21,366592,367115,3370568,3271168,1778030014,0
22,366592,367115,3494300,3397608,1778030015,0
23,366592,367115,4594012,4496908,1778030016,0
24,366592,367115,4714048,4630184,1778030018,0
26,366592,367115,4735944,4636636,1778030018,0
27,366592,367115,4756956,4657284,1778030020,0
28,366592,367115,4774580,4675132,1778030021,0
29,366592,367115,4801988,4702688,1778030022,0
30,366592,367115,4842032,4742840,1778030023,0
31,366592,367115,4865672,4766008,1778030024,0
32,366592,367115,5000096,4929784,1778030025,0
34,366592,367115,5638296,5576464,1778030027,0
35,366592,367115,6049316,5950080,1778030028,0
36,366592,367115,6213812,6116188,1778030029,0
37,366592,367115,6322372,6222704,1778030030,0
38,366592,367115,6328040,6228488,1778030031,0
39,366592,367115,6350460,6250876,1778030032,0
40,366592,367115,6351812,6252184,1778030033,0
41,366592,367115,6361360,6261728,1778030034,0
42,366592,367115,6365256,6265664,1778030035,0
44,366592,367115,6380112,6280568,1778030036,0
45,366592,367115,7421212,7323364,1778030038,0
46,366592,367115,7855104,7758320,1778030038,0
47,366592,367115,8325884,8233408,1778030038,0
48,366592,367115,8478116,8378508,1778030041,0
49,366592,367115,8527040,8427824,1778030042,1
