elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,675044,,1988,0,1777986918,0
1,675044,,71604,0,1777986918,0
2,675044,,72800,0,1777986918,0
3,675044,,73048,0,1777986918,0
4,675044,,73276,0,1777986918,0
5,675044,,73632,0,1777986918,0
6,675044,,73916,0,1777986918,0
7,675044,,74000,0,1777986918,0
8,675044,,95672,0,1777986918,0
10,675044,675401,683960,586384,1777986918,0
11,675044,675401,2014248,1915412,1777987089,0
12,675044,675401,2327640,2228956,1777987089,0
13,675044,675401,2395976,2297108,1777987089,0
14,675044,675401,2458876,2359864,1777987089,0
15,675044,675401,2460264,2361256,1777987089,0
16,675044,675401,2478200,2379204,1777987094,0
17,675044,675401,2504476,2405464,1777987095,0
18,675044,675401,2555724,2456792,1777987096,0
20,675044,675401,2645268,2546528,1777987097,0
21,675044,675401,2665696,2566956,1777987099,0
22,675044,675401,2705708,2606696,1777987100,0
23,675044,675401,2751768,2654596,1777987101,0
24,675044,675401,2877300,2780320,1777987102,0
25,675044,675401,5546008,5448028,1777987103,0
26,675044,675401,6513468,6413972,1777987104,0
28,675044,675401,6519008,6419996,1777987105,0
29,675044,675401,6587912,6490052,1777987106,0
30,675044,675401,6601160,6502192,1777987107,0
31,675044,675401,6625928,6527256,1777987109,0
32,675044,675401,6559712,6461056,1777987110,0
33,675044,675401,6593516,6494536,1777987111,0
34,675044,675401,6634456,6535444,1777987112,0
35,675044,675401,6645112,6546432,1777987112,0
37,675044,675401,6857664,6760608,1777987114,0
38,675044,675401,6967668,6868788,1777987116,0
39,675044,675401,7198012,7107008,1777987117,0
41,675044,675401,7970124,7880156,1777987118,0
42,675044,675401,8184280,8085376,1777987120,0
43,675044,675401,8394432,8297572,1777987121,0
44,675044,675401,8575672,8476764,1777987122,0
45,675044,675401,8578276,8481220,1777987123,0
46,675044,675401,8603548,8504668,1777987123,0
47,675044,675401,8606836,8507928,1777987123,0
48,675044,675401,8623160,8524252,1777987123,0
49,675044,675401,8633792,8534884,1777987127,0
50,675044,675401,8633996,8535088,1777987127,0
52,675044,675401,8646812,8547904,1777987130,0
53,675044,675401,10056220,9957316,1777987131,0
54,675044,675401,10302904,10204044,1777987132,0
55,675044,675401,10597208,10507748,1777987132,0
56,675044,675401,11058360,10968860,1777987132,0
57,675044,675401,11154752,11055844,1777987135,0
58,675044,675401,11198224,11099684,1777987136,1
