elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,225115,,1996,0,1778022987,0
1,225115,,72912,0,1778022987,0
2,225115,,73116,0,1778022987,0
3,225115,,73368,0,1778022987,0
4,225115,,73876,0,1778022987,0
5,225115,,74096,0,1778022987,0
6,225115,,79388,0,1778022987,0
8,225115,225473,609832,518344,1778022987,0
9,225115,225473,1632664,1549072,1778023101,0
10,225115,225473,2349104,2251224,1778023103,0
11,225115,225473,2418868,2320956,1778023103,0
12,225115,225473,2462428,2364364,1778023103,0
13,225115,225473,2474648,2376624,1778023106,0
14,225115,225473,2492636,2394604,1778023107,0
15,225115,225473,2506372,2408708,1778023108,0
16,225115,225473,2635552,2537520,1778023109,0
17,225115,225473,2664380,2566476,1778023110,0
19,225115,225473,2705416,2607376,1778023111,0
20,225115,225473,2719532,2624644,1778023113,0
21,225115,225473,2846216,2749332,1778023114,0
22,225115,225473,5141496,5045520,1778023115,0
23,225115,225473,5217340,5119376,1778023116,0
24,225115,225473,5224900,5127140,1778023117,0
25,225115,225473,5237856,5139836,1778023118,0
26,225115,225473,5262684,5164660,1778023119,0
27,225115,225473,5289520,5191836,1778023120,0
29,225115,225473,5330652,5232800,1778023121,0
30,225115,225473,5351280,5253244,1778023122,0
31,225115,225473,5643748,5546600,1778023124,0
32,225115,225473,6362936,6271476,1778023125,0
33,225115,225473,6751384,6653344,1778023126,0
34,225115,225473,6966104,6872700,1778023127,0
35,225115,225473,7140936,7042988,1778023128,0
36,225115,225473,7155480,7057440,1778023129,0
37,225115,225473,7164244,7066260,1778023130,0
39,225115,225473,7166792,7068808,1778023131,0
40,225115,225473,7168984,7071188,1778023133,0
41,225115,225473,7284112,7186360,1778023134,0
42,225115,225473,8680172,8582188,1778023135,0
43,225115,225473,8978656,8885756,1778023135,0
44,225115,225473,9433684,9341516,1778023135,0
45,225115,225473,9554636,9456652,1778023137,0
46,225115,225473,9562928,9458128,1778023138,0
47,225115,225473,9585068,9487760,1778023140,1
