elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,39872,,2176,0,1778011603,0
1,39872,,72264,0,1778011603,0
2,39872,,73300,0,1778011603,0
3,39872,,73516,0,1778011603,0
4,39872,,73924,0,1778011603,0
5,39872,,74192,0,1778011603,0
6,39872,,74580,0,1778011603,0
7,39872,,138632,0,1778011603,0
8,39872,40401,745176,645224,1778011797,0
9,39872,40401,2036244,1936340,1778011798,0
10,39872,40401,2391776,2292076,1778011799,0
11,39872,40401,2463752,2363720,1778011799,0
13,39872,40401,2466076,2366076,1778011799,0
14,39872,40401,2472732,2372692,1778011803,0
15,39872,40401,2500200,2400256,1778011804,0
16,39872,40401,2549172,2449708,1778011805,0
17,39872,40401,2642856,2543116,1778011806,0
18,39872,40401,2669336,2569488,1778011807,0
19,39872,40401,2708136,2608096,1778011808,0
20,39872,40401,2724304,2624264,1778011809,0
21,39872,40401,2754368,2656780,1778011810,0
22,39872,40401,3993544,4226036,1778011811,0
24,39872,40401,5786540,5689096,1778011813,0
25,39872,40401,6580944,6480904,1778011813,0
26,39872,40401,6592452,6492464,1778011815,0
27,39872,40401,6714040,6614368,1778011815,0
28,39872,40401,6775732,6675856,1778011817,0
29,39872,40401,6425244,6325392,1778011818,0
30,39872,40401,6474452,6374412,1778011819,0
31,39872,40401,6484296,6384524,1778011819,0
32,39872,40401,6737588,6637552,1778011821,0
34,39872,40401,7230936,7137080,1778011823,0
35,39872,40401,7569244,7469476,1778011824,0
36,39872,40401,7769076,7671084,1778011825,0
37,39872,40401,7859064,7758964,1778011826,0
38,39872,40401,7861812,7761828,1778011827,0
39,39872,40401,7912964,7812980,1778011828,0
40,39872,40401,7921364,7821380,1778011829,0
41,39872,40401,7925728,7825752,1778011829,0
42,39872,40401,7930088,7830104,1778011830,0
43,39872,40401,7930592,7830608,1778011832,0
44,39872,40401,7957272,7857308,1778011833,0
45,39872,40401,9034840,8934912,1778011834,0
47,39872,40401,9223224,9123008,1778011835,0
48,39872,40401,9699368,9602472,1778011835,0
49,39872,40401,9930280,9830296,1778011837,0
50,39872,40401,9966556,9866788,1778011839,1
