elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,175478,,2204,0,1778020717,0
1,175478,,72804,0,1778020717,0
2,175478,,73128,0,1778020717,0
3,175478,,73344,0,1778020717,0
5,175478,,73880,0,1778020717,0
6,175478,,74076,0,1778020717,0
7,175478,,98380,0,1778020717,0
8,175478,175964,483848,386536,1778020717,0
9,175478,175964,730356,630552,1778020831,0
10,175478,175964,2027196,1935608,1778020832,0
11,175478,175964,2393048,2293540,1778020832,0
12,175478,175964,2467180,2367392,1778020832,0
13,175478,175964,2468916,2369096,1778020832,0
14,175478,175964,2503004,2403196,1778020836,0
15,175478,175964,2525496,2425740,1778020837,0
17,175478,175964,2560180,2460564,1778020838,0
18,175478,175964,2677004,2577528,1778020839,0
19,175478,175964,2703788,2604368,1778020841,0
20,175478,175964,2741964,2642144,1778020842,0
21,175478,175964,2765260,2666432,1778020843,0
22,175478,175964,2975764,2878040,1778020844,0
23,175478,175964,4804984,4705988,1778020845,0
24,175478,175964,5782176,5682356,1778020846,0
25,175478,175964,5788324,5688504,1778020846,0
27,175478,175964,5805820,5706196,1778020849,0
28,175478,175964,5853084,5753508,1778020850,0
29,175478,175964,5886132,5786752,1778020851,0
30,175478,175964,5929464,5829836,1778020852,0
31,175478,175964,5957184,5857504,1778020853,0
32,175478,175964,5959828,5861100,1778020853,0
33,175478,175964,6486580,6428064,1778020855,0
34,175478,175964,7398516,7372348,1778020856,0
35,175478,175964,7717468,7619764,1778020857,0
37,175478,175964,7942656,7844824,1778020858,0
38,175478,175964,8100712,8001128,1778020859,0
39,175478,175964,8114592,8014880,1778020860,0
40,175478,175964,8147272,8047524,1778020861,0
41,175478,175964,8154952,8055204,1778020862,0
42,175478,175964,8162608,8062884,1778020864,0
43,175478,175964,8163184,8063436,1778020864,0
44,175478,175964,8177060,8077312,1778020866,0
45,175478,175964,8214208,8114532,1778020867,0
46,175478,175964,9819280,9721084,1778020868,0
47,175478,175964,10068908,9972268,1778020869,0
49,175478,175964,10531752,10441900,1778020869,0
50,175478,175964,10704492,10604748,1778020871,0
51,175478,175964,10756344,10656900,1778020873,1
