phase,status,reason,disabled_count,loaded_mods,block_atlas,emi_reload_ms,rss_mib,anonymous_mib,hist_total_mib,heap_total_mib,heap_used_mib,metaspace_used_mib,byte_arrays_mib,int_arrays_mib,baked_quads_mib,emi_item_stacks_mib,item_stacks_mib,max_client_mib,joined_at_sec,run_dir
trimmed_repo_stack,FAIL,launcher_exited_before_client_log,131,,16384x8192x4,7657,,,,,,,,,,,,0.0,,/home/gerald/obelisks/docs/ram_profile/joined_cross_section_trimmed_repo_stack_20260506/01_trimmed_repo_stack/client_join_probe/20260506-141052
