elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,489948,,2640,0,1778034650,0
1,489948,,72968,0,1778034650,0
2,489948,,73216,0,1778034650,0
3,489948,,73444,0,1778034650,0
4,489948,,73964,0,1778034650,0
5,489948,,74128,0,1778034650,0
6,489948,,79360,0,1778034650,0
7,489948,490487,477300,382320,1778034650,0
8,489948,490487,1279028,1209964,1778034762,0
9,489948,490487,2243932,2144412,1778034763,0
11,489948,490487,2381476,2281852,1778034764,0
12,489948,490487,3839152,3739320,1778034764,0
13,489948,490487,3840952,3741152,1778034764,0
14,489948,490487,3867112,3768356,1778034768,0
15,489948,490487,3887184,3787472,1778034769,0
16,489948,490487,3925240,3825660,1778034770,0
17,489948,490487,3312836,3213280,1778034771,0
18,489948,490487,3342672,3243168,1778034772,0
20,489948,490487,3537360,3437524,1778034773,0
21,489948,490487,3609452,3511960,1778034775,0
22,489948,490487,4101644,4003620,1778034776,0
23,489948,490487,5609692,5510124,1778034777,0
24,489948,490487,5649264,5549428,1778034778,0
25,489948,490487,5658192,5559352,1778034779,0
26,489948,490487,5669336,5569760,1778034780,0
27,489948,490487,5694044,5594336,1778034781,0
29,489948,490487,5721068,5621300,1778034783,0
30,489948,490487,5762260,5662736,1778034784,0
31,489948,490487,5788652,5688816,1778034784,0
32,489948,490487,6061856,5963492,1778034786,0
33,489948,490487,6490648,6399240,1778034787,0
34,489948,490487,6831256,6731784,1778034788,0
35,489948,490487,7039308,6941560,1778034789,0
36,489948,490487,7080100,6980320,1778034790,0
38,489948,490487,7110020,7010380,1778034792,0
39,489948,490487,7129936,7032136,1778034792,0
40,489948,490487,7143476,7043700,1778034792,0
41,489948,490487,7143740,7043960,1778034794,0
42,489948,490487,7148912,7049684,1778034796,0
43,489948,490487,7191552,7092268,1778034797,0
44,489948,490487,8236400,8136628,1778034798,0
45,489948,490487,8505312,8408672,1778034799,0
46,489948,490487,8952800,8866324,1778034799,0
48,489948,490487,9122880,9023116,1778034801,0
49,489948,490487,9127872,9028224,1778034802,0
50,489948,490487,9121588,9021832,1778034803,0
51,489948,490487,9122052,9022272,1778034803,0
52,489948,490487,9122288,9022512,1778034803,0
53,489948,490487,9122744,9022964,1778034803,0
54,489948,490487,9127644,9028276,1778034803,1
