elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,250570,,2416,0,1778025964,0
1,250570,,74092,0,1778025964,0
2,250570,,74324,0,1778025964,0
3,250570,,74460,0,1778025964,0
4,250570,,75036,0,1778025964,0
5,250570,,75496,0,1778025964,0
6,250570,,97748,0,1778025964,0
7,250570,251068,444344,373328,1778025964,0
8,250570,251068,740264,665232,1778026088,0
9,250570,251068,2146820,2047440,1778026089,0
10,250570,251068,2382500,2284160,1778026090,0
11,250570,251068,2622632,2522920,1778026090,0
13,250570,251068,2625424,2525712,1778026090,0
14,250570,251068,2649728,2550312,1778026094,0
15,250570,251068,2692084,2592460,1778026095,0
16,250570,251068,2718164,2618664,1778026096,0
17,250570,251068,2746928,2649864,1778026097,0
18,250570,251068,2776640,2677112,1778026098,0
19,250570,251068,2812608,2713144,1778026099,0
20,250570,251068,2916840,2818696,1778026100,0
21,250570,251068,4841388,4761552,1778026101,0
23,250570,251068,5752164,5652568,1778026103,0
24,250570,251068,5758764,5659052,1778026103,0
25,250570,251068,5774684,5675140,1778026105,0
26,250570,251068,5788028,5688508,1778026106,0
27,250570,251068,5817720,5718340,1778026107,0
28,250570,251068,5890544,5791228,1778026108,0
29,250570,251068,5941660,5841948,1778026109,0
30,250570,251068,5951352,5851640,1778026109,0
31,250570,251068,6307260,6210172,1778026111,0
33,250570,251068,6888692,6796992,1778026113,0
34,250570,251068,7068964,6971304,1778026114,0
35,250570,251068,7217320,7119164,1778026115,0
36,250570,251068,7220956,7121184,1778026116,0
37,250570,251068,7230976,7131352,1778026117,0
38,250570,251068,7231520,7131912,1778026118,0
39,250570,251068,7232520,7132896,1778026119,0
40,250570,251068,7232460,7132836,1778026119,0
41,250570,251068,7241316,7142124,1778026121,0
43,250570,251068,8257976,8158504,1778026123,0
44,250570,251068,8401056,8306660,1778026123,0
45,250570,251068,8876056,8783584,1778026123,0
46,250570,251068,9129060,9029716,1778026126,0
47,250570,251068,9181712,9082452,1778026127,1
