elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,289592,,2544,0,1778027133,0
1,289592,,72612,0,1778027133,0
2,289592,,73160,0,1778027133,0
3,289592,,73388,0,1778027133,0
4,289592,,73896,0,1778027133,0
6,289592,,74060,0,1778027133,0
7,289592,,136788,0,1778027133,0
8,289592,290179,634876,536840,1778027133,0
9,289592,290179,1776648,1687152,1778027249,0
10,289592,290179,2323080,2225396,1778027250,0
11,289592,290179,2390960,2293296,1778027250,0
12,289592,290179,2443832,2345792,1778027250,0
13,289592,290179,2460988,2362908,1778027253,0
14,289592,290179,2485396,2387332,1778027254,0
15,289592,290179,2513572,2415928,1778027255,0
17,289592,290179,2651992,2554104,1778027256,0
18,289592,290179,2680268,2582504,1778027258,0
19,289592,290179,2721720,2623628,1778027259,0
20,289592,290179,2813124,2718696,1778027260,0
21,289592,290179,5282456,5186888,1778027261,0
22,289592,290179,5427836,5329940,1778027262,0
23,289592,290179,5610680,5512596,1778027263,0
