elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,148026,,2164,0,1778019880,0
1,148026,,72768,0,1778019880,0
2,148026,,73044,0,1778019880,0
3,148026,,73280,0,1778019880,0
5,148026,,73880,0,1778019880,0
6,148026,,74032,0,1778019880,0
7,148026,,132680,0,1778019880,0
8,148026,148526,621560,522072,1778019880,0
9,148026,148526,1686628,1594788,1778019990,0
10,148026,148526,2306356,2207128,1778019991,0
11,148026,148526,2499676,2399620,1778019991,0
12,148026,148526,2701720,2602036,1778019991,0
14,148026,148526,2703548,2604488,1778019991,0
15,148026,148526,2723716,2624172,1778019996,0
16,148026,148526,2734356,2634944,1778019997,0
17,148026,148526,2779284,2679688,1778019998,0
18,148026,148526,2809384,2709808,1778019999,0
19,148026,148526,2853620,2754204,1778020000,0
20,148026,148526,2872264,2772776,1778020001,0
21,148026,148526,3754600,3656352,1778020002,0
22,148026,148526,5719784,5622204,1778020003,0
24,148026,148526,5767976,5668304,1778020004,0
25,148026,148526,5774996,5675452,1778020006,0
26,148026,148526,5787020,5687248,1778020006,0
27,148026,148526,5806460,5706868,1778020008,0
28,148026,148526,5838384,5738788,1778020009,0
29,148026,148526,5869268,5769732,1778020010,0
30,148026,148526,5901112,5801384,1778020011,0
31,148026,148526,6031744,5932696,1778020012,0
32,148026,148526,6542996,6462284,1778020013,0
34,148026,148526,7286116,7195712,1778020015,0
35,148026,148526,7459252,7361508,1778020016,0
36,148026,148526,7716512,7622196,1778020017,0
37,148026,148526,7779700,7680000,1778020017,0
38,148026,148526,7810972,7711676,1778020018,0
39,148026,148526,7830856,7731184,1778020020,0
40,148026,148526,7850460,7750760,1778020021,0
41,148026,148526,7850400,7750700,1778020021,0
42,148026,148526,7860552,7760852,1778020023,0
43,148026,148526,9259492,9159844,1778020024,0
44,148026,148526,9544292,9448472,1778020025,0
46,148026,148526,10019580,9927028,1778020025,0
47,148026,148526,10280144,10180660,1778020028,0
48,148026,148526,10325768,10226300,1778020029,1
